dataset	fs_method	n_features	integration_method	task	metric_name	ValueMeanRaw	ValueSDRaw	OrientedMean	OrientedSD	NSeeds	EffectiveFeaturesMin	EffectiveFeaturesMax	RuntimeMean
STOmics0212	dubstepr	500	scvi	integration_eval	dASW	0.4441647492		0.4441647492		1	500	500	186.2534525534
STOmics0212	dubstepr	500	scvi	integration_eval	dLISI	0.8936012421		0.8936012421		1	500	500	186.2534525534
STOmics0212	dubstepr	500	scvi	integration_eval	iLISI	0.0821372791		0.0821372791		1	500	500	186.2534525534
STOmics0212	dubstepr	5000	cellcharter	clustering_eval	CHAOS	0.1130574817		-0.1130574817		1	1828	1828	195.7510419236
STOmics0212	dubstepr	5000	cellcharter	clustering_eval	PAS	0.0550612234		-0.0550612234		1	1828	1828	195.7510419236
STOmics0212	dubstepr	5000	cellcharter	clustering_eval	ari	0.1195901648		0.1195901648		1	1828	1828	195.7510419236
STOmics0212	dubstepr	5000	cellcharter	clustering_eval	nmi	0.2455265177		0.2455265177		1	1828	1828	195.7510419236
STOmics0212	dubstepr	5000	cellcharter	clustering_eval	silhouette	0.1906182617		0.1906182617		1	1828	1828	195.7510419236
STOmics0212	dubstepr	5000	cellcharter	integration_eval	GC	0.8645881532		0.8645881532		1	1828	1828	196.3254220095
STOmics0212	dubstepr	5000	cellcharter	integration_eval	ILL	0.4573435241		0.4573435241		1	1828	1828	196.3254220095
STOmics0212	dubstepr	5000	cellcharter	integration_eval	bASW	0.7749052085		0.7749052085		1	1828	1828	196.3254220095
STOmics0212	dubstepr	5000	cellcharter	integration_eval	dASW	0.4338661283		0.4338661283		1	1828	1828	196.3254220095
STOmics0212	dubstepr	5000	cellcharter	integration_eval	dLISI	0.9306856874		0.9306856874		1	1828	1828	196.3254220095
STOmics0212	dubstepr	5000	cellcharter	integration_eval	iLISI	0.0122200926		0.0122200926		1	1828	1828	196.3254220095
STOmics0212	dubstepr	5000	scvi	clustering_eval	CHAOS	0.1254385777		-0.1254385777		1	1828	1828	180.9036624357
STOmics0212	dubstepr	5000	scvi	clustering_eval	PAS	0.3347152906		-0.3347152906		1	1828	1828	180.9036624357
STOmics0212	dubstepr	5000	scvi	clustering_eval	ari	0.1331857479		0.1331857479		1	1828	1828	180.9036624357
STOmics0212	dubstepr	5000	scvi	clustering_eval	nmi	0.2071652655		0.2071652655		1	1828	1828	180.9036624357
STOmics0212	dubstepr	5000	scvi	clustering_eval	silhouette	0.2497149259		0.2497149259		1	1828	1828	180.9036624357
STOmics0212	dubstepr	5000	scvi	integration_eval	GC	0.820677018		0.820677018		1	1828	1828	181.4158820901
STOmics0212	dubstepr	5000	scvi	integration_eval	ILL	0.2243231148		0.2243231148		1	1828	1828	181.4158820901
STOmics0212	dubstepr	5000	scvi	integration_eval	bASW	0.8679206349		0.8679206349		1	1828	1828	181.4158820901
STOmics0212	dubstepr	5000	scvi	integration_eval	dASW	0.4338947907		0.4338947907		1	1828	1828	181.4158820901
STOmics0212	dubstepr	5000	scvi	integration_eval	dLISI	0.8864553256		0.8864553256		1	1828	1828	181.4158820901
STOmics0212	dubstepr	5000	scvi	integration_eval	iLISI	0.1060491293		0.1060491293		1	1828	1828	181.4158820901
STOmics0212	hotspot	100	cellcharter	clustering_eval	CHAOS	0.1151865381		-0.1151865381		1	100	100	39.5193513995
STOmics0212	hotspot	100	cellcharter	clustering_eval	PAS	0.0568871695		-0.0568871695		1	100	100	39.5193513995
STOmics0212	hotspot	100	cellcharter	clustering_eval	ari	0.1095814762		0.1095814762		1	100	100	39.5193513995
STOmics0212	hotspot	100	cellcharter	clustering_eval	nmi	0.2287738901		0.2287738901		1	100	100	39.5193513995
STOmics0212	hotspot	100	cellcharter	clustering_eval	silhouette	0.1767416596		0.1767416596		1	100	100	39.5193513995
STOmics0212	hotspot	100	cellcharter	integration_eval	GC	0.7937590178		0.7937590178		1	100	100	39.9689165559
STOmics0212	hotspot	100	cellcharter	integration_eval	ILL	0.5163449163		0.5163449163		1	100	100	39.9689165559
STOmics0212	hotspot	100	cellcharter	integration_eval	bASW	0.7409945548		0.7409945548		1	100	100	39.9689165559
STOmics0212	hotspot	100	cellcharter	integration_eval	dASW	0.4666877203		0.4666877203		1	100	100	39.9689165559
STOmics0212	hotspot	100	cellcharter	integration_eval	dLISI	0.9269459818		0.9269459818		1	100	100	39.9689165559
STOmics0212	hotspot	100	cellcharter	integration_eval	iLISI	0.0035113656		0.0035113656		1	100	100	39.9689165559
STOmics0212	hotspot	100	scvi	clustering_eval	CHAOS	0.1228147314		-0.1228147314		1	100	100	25.2753900802
STOmics0212	hotspot	100	scvi	clustering_eval	PAS	0.2337238636		-0.2337238636		1	100	100	25.2753900802
STOmics0212	hotspot	100	scvi	clustering_eval	ari	0.1305347826		0.1305347826		1	100	100	25.2753900802
STOmics0212	hotspot	100	scvi	clustering_eval	nmi	0.1931376771		0.1931376771		1	100	100	25.2753900802
STOmics0212	hotspot	100	scvi	clustering_eval	silhouette	0.2507976294		0.2507976294		1	100	100	25.2753900802
STOmics0212	hotspot	100	scvi	integration_eval	GC	0.8329838768		0.8329838768		1	100	100	25.6625259118
STOmics0212	hotspot	100	scvi	integration_eval	ILL	0.2394615872		0.2394615872		1	100	100	25.6625259118
STOmics0212	hotspot	100	scvi	integration_eval	bASW	0.8428501491		0.8428501491		1	100	100	25.6625259118
STOmics0212	hotspot	100	scvi	integration_eval	dASW	0.4277331159		0.4277331159		1	100	100	25.6625259118
STOmics0212	hotspot	100	scvi	integration_eval	dLISI	0.8615371127		0.8615371127		1	100	100	25.6625259118
STOmics0212	hotspot	100	scvi	integration_eval	iLISI	0.1328437072		0.1328437072		1	100	100	25.6625259118
STOmics0212	hotspot	1000	cellcharter	clustering_eval	CHAOS	0.1137444144		-0.1137444144		1	1000	1000	33.3558331802
STOmics0212	hotspot	1000	cellcharter	clustering_eval	PAS	0.0542069988		-0.0542069988		1	1000	1000	33.3558331802
STOmics0212	hotspot	1000	cellcharter	clustering_eval	ari	0.1307617941		0.1307617941		1	1000	1000	33.3558331802
STOmics0212	hotspot	1000	cellcharter	clustering_eval	nmi	0.2642354686		0.2642354686		1	1000	1000	33.3558331802
STOmics0212	hotspot	1000	cellcharter	clustering_eval	silhouette	0.1873949468		0.1873949468		1	1000	1000	33.3558331802
STOmics0212	hotspot	1000	cellcharter	integration_eval	GC	0.7876675049		0.7876675049		1	1000	1000	33.7785209483
STOmics0212	hotspot	1000	cellcharter	integration_eval	ILL	0.5426517112		0.5426517112		1	1000	1000	33.7785209483
STOmics0212	hotspot	1000	cellcharter	integration_eval	bASW	0.7418052316		0.7418052316		1	1000	1000	33.7785209483
STOmics0212	hotspot	1000	cellcharter	integration_eval	dASW	0.458112143		0.458112143		1	1000	1000	33.7785209483
STOmics0212	hotspot	1000	cellcharter	integration_eval	dLISI	0.9362765115		0.9362765115		1	1000	1000	33.7785209483
STOmics0212	hotspot	1000	cellcharter	integration_eval	iLISI	0.0042195845		0.0042195845		1	1000	1000	33.7785209483
STOmics0212	hotspot	1000	scvi	clustering_eval	CHAOS	0.1223926188		-0.1223926188		1	1000	1000	19.0779435458
STOmics0212	hotspot	1000	scvi	clustering_eval	PAS	0.2888290188		-0.2888290188		1	1000	1000	19.0779435458
STOmics0212	hotspot	1000	scvi	clustering_eval	ari	0.1067782093		0.1067782093		1	1000	1000	19.0779435458
STOmics0212	hotspot	1000	scvi	clustering_eval	nmi	0.1932901996		0.1932901996		1	1000	1000	19.0779435458
STOmics0212	hotspot	1000	scvi	clustering_eval	silhouette	0.2308758795		0.2308758795		1	1000	1000	19.0779435458
STOmics0212	hotspot	1000	scvi	integration_eval	GC	0.8516015633		0.8516015633		1	1000	1000	19.5138254007
STOmics0212	hotspot	1000	scvi	integration_eval	ILL	0.3298690823		0.3298690823		1	1000	1000	19.5138254007
STOmics0212	hotspot	1000	scvi	integration_eval	bASW	0.8461796068		0.8461796068		1	1000	1000	19.5138254007
STOmics0212	hotspot	1000	scvi	integration_eval	dASW	0.4297173992		0.4297173992		1	1000	1000	19.5138254007
STOmics0212	hotspot	1000	scvi	integration_eval	dLISI	0.8898246628		0.8898246628		1	1000	1000	19.5138254007
STOmics0212	hotspot	1000	scvi	integration_eval	iLISI	0.0987455331		0.0987455331		1	1000	1000	19.5138254007
STOmics0212	hotspot	10000	cellcharter	clustering_eval	CHAOS	0.1144452157		-0.1144452157		1	10000	10000	53.0310749467
STOmics0212	hotspot	10000	cellcharter	clustering_eval	PAS	0.1127871184		-0.1127871184		1	10000	10000	53.0310749467
STOmics0212	hotspot	10000	cellcharter	clustering_eval	ari	0.1106143021		0.1106143021		1	10000	10000	53.0310749467
STOmics0212	hotspot	10000	cellcharter	clustering_eval	nmi	0.1881388204		0.1881388204		1	10000	10000	53.0310749467
STOmics0212	hotspot	10000	cellcharter	clustering_eval	silhouette	0.2417870313		0.2417870313		1	10000	10000	53.0310749467
STOmics0212	hotspot	10000	cellcharter	integration_eval	GC	0.8553954621		0.8553954621		1	10000	10000	53.4949516067
STOmics0212	hotspot	10000	cellcharter	integration_eval	ILL	0.3736243292		0.3736243292		1	10000	10000	53.4949516067
STOmics0212	hotspot	10000	cellcharter	integration_eval	bASW	0.8437528968		0.8437528968		1	10000	10000	53.4949516067
STOmics0212	hotspot	10000	cellcharter	integration_eval	dASW	0.3863765523		0.3863765523		1	10000	10000	53.4949516067
STOmics0212	hotspot	10000	cellcharter	integration_eval	dLISI	0.9031251558		0.9031251558		1	10000	10000	53.4949516067
STOmics0212	hotspot	10000	cellcharter	integration_eval	iLISI	0.0591754065		0.0591754065		1	10000	10000	53.4949516067
STOmics0212	hotspot	10000	scvi	clustering_eval	CHAOS	0.1248552358		-0.1248552358		1	10000	10000	27.7653296888
STOmics0212	hotspot	10000	scvi	clustering_eval	PAS	0.3450173836		-0.3450173836		1	10000	10000	27.7653296888
STOmics0212	hotspot	10000	scvi	clustering_eval	ari	0.0945819818		0.0945819818		1	10000	10000	27.7653296888
STOmics0212	hotspot	10000	scvi	clustering_eval	nmi	0.1873883463		0.1873883463		1	10000	10000	27.7653296888
STOmics0212	hotspot	10000	scvi	clustering_eval	silhouette	0.3153338432		0.3153338432		1	10000	10000	27.7653296888
STOmics0212	hotspot	10000	scvi	integration_eval	GC	0.8084730901		0.8084730901		1	10000	10000	28.2039847728
STOmics0212	hotspot	10000	scvi	integration_eval	ILL	0.3001207729		0.3001207729		1	10000	10000	28.2039847728
STOmics0212	hotspot	10000	scvi	integration_eval	bASW	0.8116547532		0.8116547532		1	10000	10000	28.2039847728
STOmics0212	hotspot	10000	scvi	integration_eval	dASW	0.3996640146		0.3996640146		1	10000	10000	28.2039847728
STOmics0212	hotspot	10000	scvi	integration_eval	dLISI	0.8674912511		0.8674912511		1	10000	10000	28.2039847728
STOmics0212	hotspot	10000	scvi	integration_eval	iLISI	0.1017628636		0.1017628636		1	10000	10000	28.2039847728
STOmics0212	hotspot	200	cellcharter	clustering_eval	CHAOS	0.1132314548		-0.1132314548		1	200	200	32.7954856465
STOmics0212	hotspot	200	cellcharter	clustering_eval	PAS	0.0595988125		-0.0595988125		1	200	200	32.7954856465
STOmics0212	hotspot	200	cellcharter	clustering_eval	ari	0.0922218228		0.0922218228		1	200	200	32.7954856465
STOmics0212	hotspot	200	cellcharter	clustering_eval	nmi	0.2157040129		0.2157040129		1	200	200	32.7954856465
STOmics0212	hotspot	200	cellcharter	clustering_eval	silhouette	0.1699736863		0.1699736863		1	200	200	32.7954856465
STOmics0212	hotspot	200	cellcharter	integration_eval	GC	0.8215093801		0.8215093801		1	200	200	33.3515313976
STOmics0212	hotspot	200	cellcharter	integration_eval	ILL	0.5424355309		0.5424355309		1	200	200	33.3515313976
STOmics0212	hotspot	200	cellcharter	integration_eval	bASW	0.7450215489		0.7450215489		1	200	200	33.3515313976
STOmics0212	hotspot	200	cellcharter	integration_eval	dASW	0.4666751064		0.4666751064		1	200	200	33.3515313976
STOmics0212	hotspot	200	cellcharter	integration_eval	dLISI	0.9307960395		0.9307960395		1	200	200	33.3515313976
STOmics0212	hotspot	200	cellcharter	integration_eval	iLISI	0.0036575539		0.0036575539		1	200	200	33.3515313976
STOmics0212	hotspot	200	scvi	clustering_eval	CHAOS	0.1268307607		-0.1268307607		1	200	200	18.400801301
STOmics0212	hotspot	200	scvi	clustering_eval	PAS	0.2780133585		-0.2780133585		1	200	200	18.400801301
STOmics0212	hotspot	200	scvi	clustering_eval	ari	0.1037197268		0.1037197268		1	200	200	18.400801301
STOmics0212	hotspot	200	scvi	clustering_eval	nmi	0.1762042941		0.1762042941		1	200	200	18.400801301
STOmics0212	hotspot	200	scvi	clustering_eval	silhouette	0.2226782143		0.2226782143		1	200	200	18.400801301
STOmics0212	hotspot	200	scvi	integration_eval	GC	0.8486969293		0.8486969293		1	200	200	18.9476998402
STOmics0212	hotspot	200	scvi	integration_eval	ILL	0.2595108304		0.2595108304		1	200	200	18.9476998402
STOmics0212	hotspot	200	scvi	integration_eval	bASW	0.8529148227		0.8529148227		1	200	200	18.9476998402
STOmics0212	hotspot	200	scvi	integration_eval	dASW	0.4220630005		0.4220630005		1	200	200	18.9476998402
STOmics0212	hotspot	200	scvi	integration_eval	dLISI	0.8704872726		0.8704872726		1	200	200	18.9476998402
STOmics0212	hotspot	200	scvi	integration_eval	iLISI	0.134628689		0.134628689		1	200	200	18.9476998402
STOmics0212	hotspot	2000	cellcharter	clustering_eval	CHAOS	0.11305340406666665	0.00037240485349589777	-0.11305340406666665	0.00037240485349589777	3	2000	2000	42.305058428066665
STOmics0212	hotspot	2000	cellcharter	clustering_eval	PAS	0.06317667533333333	0.007054008040369627	-0.06317667533333333	0.007054008040369627	3	2000	2000	42.305058428066665
STOmics0212	hotspot	2000	cellcharter	clustering_eval	ari	0.12064251383333334	0.009739154611719565	0.12064251383333334	0.009739154611719565	3	2000	2000	42.305058428066665
STOmics0212	hotspot	2000	cellcharter	clustering_eval	nmi	0.2444979850333333	0.003396434054272208	0.2444979850333333	0.003396434054272208	3	2000	2000	42.305058428066665
STOmics0212	hotspot	2000	cellcharter	clustering_eval	silhouette	0.18558273713333331	0.008805516036570421	0.18558273713333331	0.008805516036570421	3	2000	2000	42.305058428066665
STOmics0212	hotspot	2000	cellcharter	integration_eval	GC	0.8450810005	0.017073159030579294	0.8450810005	0.017073159030579294	3	2000	2000	42.73779328633333
STOmics0212	hotspot	2000	cellcharter	integration_eval	ILL	0.5182880730333334	0.010862454042169577	0.5182880730333334	0.010862454042169577	3	2000	2000	42.73779328633333
STOmics0212	hotspot	2000	cellcharter	integration_eval	bASW	0.7591178988333334	0.005946044539453561	0.7591178988333334	0.005946044539453561	3	2000	2000	42.73779328633333
STOmics0212	hotspot	2000	cellcharter	integration_eval	dASW	0.4465134454333333	0.002235929016463409	0.4465134454333333	0.002235929016463409	3	2000	2000	42.73779328633333
STOmics0212	hotspot	2000	cellcharter	integration_eval	dLISI	0.9341124503666666	0.0007555954954887714	0.9341124503666666	0.0007555954954887714	3	2000	2000	42.73779328633333
STOmics0212	hotspot	2000	cellcharter	integration_eval	iLISI	0.008661410966666666	0.0011696097538672898	0.008661410966666666	0.0011696097538672898	3	2000	2000	42.73779328633333
STOmics0212	hotspot	2000	scvi	clustering_eval	CHAOS	0.12484038023333333	0.0025955185407274357	-0.12484038023333333	0.0025955185407274357	3	2000	2000	26.027995135633333
STOmics0212	hotspot	2000	scvi	clustering_eval	PAS	0.29951280929999996	0.018322546446771098	-0.29951280929999996	0.018322546446771098	3	2000	2000	26.027995135633333
STOmics0212	hotspot	2000	scvi	clustering_eval	ari	0.11678355210000001	0.0102968412825544	0.11678355210000001	0.0102968412825544	3	2000	2000	26.027995135633333
STOmics0212	hotspot	2000	scvi	clustering_eval	nmi	0.19614071330000002	0.005537759136906317	0.19614071330000002	0.005537759136906317	3	2000	2000	26.027995135633333
STOmics0212	hotspot	2000	scvi	clustering_eval	silhouette	0.252451996	0.018261191605621098	0.252451996	0.018261191605621098	3	2000	2000	26.027995135633333
STOmics0212	hotspot	2000	scvi	integration_eval	GC	0.8312006194666667	0.014748268361521766	0.8312006194666667	0.014748268361521766	3	2000	2000	26.524646577733336
STOmics0212	hotspot	2000	scvi	integration_eval	ILL	0.29403568269999997	0.013541631335056628	0.29403568269999997	0.013541631335056628	3	2000	2000	26.524646577733336
STOmics0212	hotspot	2000	scvi	integration_eval	bASW	0.8529736106666667	0.003299722203338988	0.8529736106666667	0.003299722203338988	3	2000	2000	26.524646577733336
STOmics0212	hotspot	2000	scvi	integration_eval	dASW	0.42845836530000003	0.0031744517222383343	0.42845836530000003	0.0031744517222383343	3	2000	2000	26.524646577733336
STOmics0212	hotspot	2000	scvi	integration_eval	dLISI	0.8836562998333334	0.007600968725753434	0.8836562998333334	0.007600968725753434	3	2000	2000	26.524646577733336
STOmics0212	hotspot	2000	scvi	integration_eval	iLISI	0.1054013296	0.01390682894128215	0.1054013296	0.01390682894128215	3	2000	2000	26.524646577733336
STOmics0212	hotspot	500	cellcharter	clustering_eval	CHAOS	0.1146218669		-0.1146218669		1	500	500	33.1783657717
STOmics0212	hotspot	500	cellcharter	clustering_eval	PAS	0.0567183067		-0.0567183067		1	500	500	33.1783657717
STOmics0212	hotspot	500	cellcharter	clustering_eval	ari	0.1520786025		0.1520786025		1	500	500	33.1783657717
STOmics0212	hotspot	500	cellcharter	clustering_eval	nmi	0.2790980164		0.2790980164		1	500	500	33.1783657717
STOmics0212	hotspot	500	cellcharter	clustering_eval	silhouette	0.1709885597		0.1709885597		1	500	500	33.1783657717
STOmics0212	hotspot	500	cellcharter	integration_eval	GC	0.7341640476		0.7341640476		1	500	500	33.538691665
STOmics0212	hotspot	500	cellcharter	integration_eval	ILL	0.5466089466		0.5466089466		1	500	500	33.538691665
STOmics0212	hotspot	500	cellcharter	integration_eval	bASW	0.7393127799		0.7393127799		1	500	500	33.538691665
STOmics0212	hotspot	500	cellcharter	integration_eval	dASW	0.4657038935		0.4657038935		1	500	500	33.538691665
STOmics0212	hotspot	500	cellcharter	integration_eval	dLISI	0.9363581127		0.9363581127		1	500	500	33.538691665
STOmics0212	hotspot	500	cellcharter	integration_eval	iLISI	0.0037958441		0.0037958441		1	500	500	33.538691665
STOmics0212	hotspot	500	scvi	clustering_eval	CHAOS	0.1244081461		-0.1244081461		1	500	500	18.9003347894
STOmics0212	hotspot	500	scvi	clustering_eval	PAS	0.2515668199		-0.2515668199		1	500	500	18.9003347894
STOmics0212	hotspot	500	scvi	clustering_eval	ari	0.1080376579		0.1080376579		1	500	500	18.9003347894
STOmics0212	hotspot	500	scvi	clustering_eval	nmi	0.1894158878		0.1894158878		1	500	500	18.9003347894
STOmics0212	hotspot	500	scvi	clustering_eval	silhouette	0.2454587966		0.2454587966		1	500	500	18.9003347894
STOmics0212	hotspot	500	scvi	integration_eval	GC	0.8113052427		0.8113052427		1	500	500	19.3685265649
STOmics0212	hotspot	500	scvi	integration_eval	ILL	0.2931965589		0.2931965589		1	500	500	19.3685265649
STOmics0212	hotspot	500	scvi	integration_eval	bASW	0.8466135956		0.8466135956		1	500	500	19.3685265649
STOmics0212	hotspot	500	scvi	integration_eval	dASW	0.4236778095		0.4236778095		1	500	500	19.3685265649
STOmics0212	hotspot	500	scvi	integration_eval	dLISI	0.8886537206		0.8886537206		1	500	500	19.3685265649
STOmics0212	hotspot	500	scvi	integration_eval	iLISI	0.1210074879		0.1210074879		1	500	500	19.3685265649
STOmics0212	hotspot	5000	cellcharter	clustering_eval	CHAOS	0.1140321649		-0.1140321649		1	5000	5000	41.805311786
STOmics0212	hotspot	5000	cellcharter	clustering_eval	PAS	0.1009818834		-0.1009818834		1	5000	5000	41.805311786
STOmics0212	hotspot	5000	cellcharter	clustering_eval	ari	0.1019984651		0.1019984651		1	5000	5000	41.805311786
