Dataset	Platform	NSlices	Method	MethodBase	SelFeatures	Integration	IntegrationLabel	Task	TaskLabel	Type	Metric	MetricName	Value	ValueRaw	HigherBetter	Seed	Runtime	EffectiveFeatures	Notes
STOmics0212	Visium	10	osca-N2000	osca	2000	gpsa	GPSA	integration_eval	Integration	Integration	dASW	dASW	0.4915317828	0.4915317828	True	0	2370.2386708371	2000	cache_signature=d9412c17861c5532b0f07522771f0e21
STOmics0212	Visium	10	osca-N2000	osca	2000	gpsa	GPSA	integration_eval	Integration	Integration	dLISI	dLISI	0.6474069553	0.6474069553	True	0	2370.2386708371	2000	cache_signature=d9412c17861c5532b0f07522771f0e21
STOmics0212	Visium	10	osca-N2000	osca	2000	gpsa	GPSA	integration_eval	Integration	Integration	ILL	ILL	0.0184553293	0.0184553293	True	0	2370.2386708371	2000	cache_signature=d9412c17861c5532b0f07522771f0e21
STOmics0212	Visium	10	osca-N2000	osca	2000	gpsa	GPSA	integration_eval	Integration	Integration	GC	GC	0.6534610553	0.6534610553	True	0	2370.2386708371	2000	cache_signature=d9412c17861c5532b0f07522771f0e21
STOmics0212	Visium	10	osca-N500	osca	500	gpsa	GPSA	alignment_eval	Alignment	Alignment	Accuracy	Accuracy	0.1998172449	0.1998172449	True	0	2226.5517209359	500	cache_signature=c4f12f91f569e1b9d1f349cf676c40b7
STOmics0212	Visium	10	osca-N500	osca	500	gpsa	GPSA	alignment_eval	Alignment	Alignment	Ratio	Ratio	-0.6392669761	0.6392669761	False	0	2226.5517209359	500	cache_signature=c4f12f91f569e1b9d1f349cf676c40b7
STOmics0212	Visium	10	osca-N500	osca	500	gpsa	GPSA	clustering_eval	Clustering	Clustering	silhouette	Silhouette	0.0305595212	0.0305595212	True	0	2260.8181059863	500	cache_signature=c8f84052c1d5645cc9d9b859ecf0ac13
STOmics0212	Visium	10	osca-N500	osca	500	gpsa	GPSA	clustering_eval	Clustering	Clustering	ari	ARI	-0.0001013038	-0.0001013038	True	0	2260.8181059863	500	cache_signature=c8f84052c1d5645cc9d9b859ecf0ac13
STOmics0212	Visium	10	osca-N500	osca	500	gpsa	GPSA	clustering_eval	Clustering	Clustering	nmi	NMI	0.0024037823	0.0024037823	True	0	2260.8181059863	500	cache_signature=c8f84052c1d5645cc9d9b859ecf0ac13
STOmics0212	Visium	10	osca-N500	osca	500	gpsa	GPSA	clustering_eval	Clustering	Clustering	CHAOS	CHAOS	-0.1787355974	0.1787355974	False	0	2260.8181059863	500	cache_signature=c8f84052c1d5645cc9d9b859ecf0ac13
STOmics0212	Visium	10	osca-N500	osca	500	gpsa	GPSA	clustering_eval	Clustering	Clustering	PAS	PAS	-0.9824301114	0.9824301114	False	0	2260.8181059863	500	cache_signature=c8f84052c1d5645cc9d9b859ecf0ac13
STOmics0212	Visium	10	osca-N500	osca	500	gpsa	GPSA	integration_eval	Integration	Integration	bASW	bASW	0.9828270765	0.9828270765	True	0	2232.4127225298	500	cache_signature=fd9f98860e2fe10e87454095eef3c3e5
STOmics0212	Visium	10	osca-N500	osca	500	gpsa	GPSA	integration_eval	Integration	Integration	iLISI	iLISI	0.5023134339	0.5023134339	True	0	2232.4127225298	500	cache_signature=fd9f98860e2fe10e87454095eef3c3e5
STOmics0212	Visium	10	osca-N500	osca	500	gpsa	GPSA	integration_eval	Integration	Integration	dASW	dASW	0.4915305404	0.4915305404	True	0	2232.4127225298	500	cache_signature=fd9f98860e2fe10e87454095eef3c3e5
STOmics0212	Visium	10	osca-N500	osca	500	gpsa	GPSA	integration_eval	Integration	Integration	dLISI	dLISI	0.6474111376	0.6474111376	True	0	2232.4127225298	500	cache_signature=fd9f98860e2fe10e87454095eef3c3e5
STOmics0212	Visium	10	osca-N500	osca	500	gpsa	GPSA	integration_eval	Integration	Integration	ILL	ILL	0.0184553293	0.0184553293	True	0	2232.4127225298	500	cache_signature=fd9f98860e2fe10e87454095eef3c3e5
STOmics0212	Visium	10	osca-N500	osca	500	gpsa	GPSA	integration_eval	Integration	Integration	GC	GC	0.6534610553	0.6534610553	True	0	2232.4127225298	500	cache_signature=fd9f98860e2fe10e87454095eef3c3e5
STOmics0212	Visium	10	random-N1000	random	1000	gpsa	GPSA	alignment_eval	Alignment	Alignment	Accuracy	Accuracy	0.1998172449	0.1998172449	True	0	3013.8918764461	1000	cache_signature=8ed43ae043381ff40361846832ad4270
STOmics0212	Visium	10	random-N1000	random	1000	gpsa	GPSA	alignment_eval	Alignment	Alignment	Ratio	Ratio	-0.6392669761	0.6392669761	False	0	3013.8918764461	1000	cache_signature=8ed43ae043381ff40361846832ad4270
STOmics0212	Visium	10	random-N1000	random	1000	gpsa	GPSA	clustering_eval	Clustering	Clustering	silhouette	Silhouette	0.0306158513	0.0306158513	True	0	3068.1911760401	1000	cache_signature=959aec8cf9a967e753ad80ec52d891e4
STOmics0212	Visium	10	random-N1000	random	1000	gpsa	GPSA	clustering_eval	Clustering	Clustering	ari	ARI	0.0001681442	0.0001681442	True	0	3068.1911760401	1000	cache_signature=959aec8cf9a967e753ad80ec52d891e4
STOmics0212	Visium	10	random-N1000	random	1000	gpsa	GPSA	clustering_eval	Clustering	Clustering	nmi	NMI	0.0019208139	0.0019208139	True	0	3068.1911760401	1000	cache_signature=959aec8cf9a967e753ad80ec52d891e4
STOmics0212	Visium	10	random-N1000	random	1000	gpsa	GPSA	clustering_eval	Clustering	Clustering	CHAOS	CHAOS	-0.1776960345	0.1776960345	False	0	3068.1911760401	1000	cache_signature=959aec8cf9a967e753ad80ec52d891e4
STOmics0212	Visium	10	random-N1000	random	1000	gpsa	GPSA	clustering_eval	Clustering	Clustering	PAS	PAS	-0.9860794014	0.9860794014	False	0	3068.1911760401	1000	cache_signature=959aec8cf9a967e753ad80ec52d891e4
STOmics0212	Visium	10	random-N1000	random	1000	gpsa	GPSA	integration_eval	Integration	Integration	bASW	bASW	0.9828123512	0.9828123512	True	0	3021.3888383973	1000	cache_signature=75cf1b3a723507a72a3759b38a842011
STOmics0212	Visium	10	random-N1000	random	1000	gpsa	GPSA	integration_eval	Integration	Integration	iLISI	iLISI	0.5023038759	0.5023038759	True	0	3021.3888383973	1000	cache_signature=75cf1b3a723507a72a3759b38a842011
STOmics0212	Visium	10	random-N1000	random	1000	gpsa	GPSA	integration_eval	Integration	Integration	dASW	dASW	0.4915317837	0.4915317837	True	0	3021.3888383973	1000	cache_signature=75cf1b3a723507a72a3759b38a842011
STOmics0212	Visium	10	random-N1000	random	1000	gpsa	GPSA	integration_eval	Integration	Integration	dLISI	dLISI	0.6474069553	0.6474069553	True	0	3021.3888383973	1000	cache_signature=75cf1b3a723507a72a3759b38a842011
STOmics0212	Visium	10	random-N1000	random	1000	gpsa	GPSA	integration_eval	Integration	Integration	ILL	ILL	0.0184553293	0.0184553293	True	0	3021.3888383973	1000	cache_signature=75cf1b3a723507a72a3759b38a842011
STOmics0212	Visium	10	random-N1000	random	1000	gpsa	GPSA	integration_eval	Integration	Integration	GC	GC	0.6534610553	0.6534610553	True	0	3021.3888383973	1000	cache_signature=75cf1b3a723507a72a3759b38a842011
STOmics0212	Visium	10	random-N2000	random	2000	gpsa	GPSA	alignment_eval	Alignment	Alignment	Accuracy	Accuracy	0.1998172449	0.1998172449	True	0	549.05980427	2000	cache_signature=b7386aa25b217ac09e49f7b1d88559f6
STOmics0212	Visium	10	random-N2000	random	2000	gpsa	GPSA	alignment_eval	Alignment	Alignment	Ratio	Ratio	-0.6392669761	0.6392669761	False	0	549.05980427	2000	cache_signature=b7386aa25b217ac09e49f7b1d88559f6
STOmics0212	Visium	10	random-N2000	random	2000	gpsa	GPSA	clustering_eval	Clustering	Clustering	silhouette	Silhouette	0.0306158513	0.0306158513	True	0	552.5186683722	2000	cache_signature=38bdaac404073ef479c57008242893e6
STOmics0212	Visium	10	random-N2000	random	2000	gpsa	GPSA	clustering_eval	Clustering	Clustering	ari	ARI	0.0001681442	0.0001681442	True	0	552.5186683722	2000	cache_signature=38bdaac404073ef479c57008242893e6
STOmics0212	Visium	10	random-N2000	random	2000	gpsa	GPSA	clustering_eval	Clustering	Clustering	nmi	NMI	0.0019208139	0.0019208139	True	0	552.5186683722	2000	cache_signature=38bdaac404073ef479c57008242893e6
STOmics0212	Visium	10	random-N2000	random	2000	gpsa	GPSA	clustering_eval	Clustering	Clustering	CHAOS	CHAOS	-0.1776960345	0.1776960345	False	0	552.5186683722	2000	cache_signature=38bdaac404073ef479c57008242893e6
STOmics0212	Visium	10	random-N2000	random	2000	gpsa	GPSA	clustering_eval	Clustering	Clustering	PAS	PAS	-0.9860794014	0.9860794014	False	0	552.5186683722	2000	cache_signature=38bdaac404073ef479c57008242893e6
STOmics0212	Visium	10	random-N2000	random	2000	gpsa	GPSA	integration_eval	Integration	Integration	bASW	bASW	0.9828123531	0.9828123531	True	0	550.3832694981	2000	cache_signature=0db81dfdfd43dd760228092ee67c0bdf
STOmics0212	Visium	10	random-N2000	random	2000	gpsa	GPSA	integration_eval	Integration	Integration	iLISI	iLISI	0.5023038759	0.5023038759	True	0	550.3832694981	2000	cache_signature=0db81dfdfd43dd760228092ee67c0bdf
STOmics0212	Visium	10	random-N2000	random	2000	gpsa	GPSA	integration_eval	Integration	Integration	dASW	dASW	0.4915317837	0.4915317837	True	0	550.3832694981	2000	cache_signature=0db81dfdfd43dd760228092ee67c0bdf
STOmics0212	Visium	10	random-N2000	random	2000	gpsa	GPSA	integration_eval	Integration	Integration	dLISI	dLISI	0.6474069553	0.6474069553	True	0	550.3832694981	2000	cache_signature=0db81dfdfd43dd760228092ee67c0bdf
STOmics0212	Visium	10	random-N2000	random	2000	gpsa	GPSA	integration_eval	Integration	Integration	ILL	ILL	0.0184553293	0.0184553293	True	0	550.3832694981	2000	cache_signature=0db81dfdfd43dd760228092ee67c0bdf
STOmics0212	Visium	10	random-N2000	random	2000	gpsa	GPSA	integration_eval	Integration	Integration	GC	GC	0.6534610553	0.6534610553	True	0	550.3832694981	2000	cache_signature=0db81dfdfd43dd760228092ee67c0bdf
STOmics0212	Visium	10	random-N500	random	500	gpsa	GPSA	alignment_eval	Alignment	Alignment	Accuracy	Accuracy	0.1997815532	0.1997815532	True	0	1282.0340974759	500	cache_signature=106ad90ac041431dd85cb9855f172fcf
STOmics0212	Visium	10	random-N500	random	500	gpsa	GPSA	alignment_eval	Alignment	Alignment	Ratio	Ratio	-0.6388958962	0.6388958962	False	0	1282.0340974759	500	cache_signature=106ad90ac041431dd85cb9855f172fcf
STOmics0212	Visium	10	random-N500	random	500	gpsa	GPSA	clustering_eval	Clustering	Clustering	silhouette	Silhouette	0.0307474174	0.0307474174	True	0	1285.3744918406	500	cache_signature=cf422e9d077021a8320f9d52e064d784
STOmics0212	Visium	10	random-N500	random	500	gpsa	GPSA	clustering_eval	Clustering	Clustering	ari	ARI	-0.000134478	-0.000134478	True	0	1285.3744918406	500	cache_signature=cf422e9d077021a8320f9d52e064d784
STOmics0212	Visium	10	random-N500	random	500	gpsa	GPSA	clustering_eval	Clustering	Clustering	nmi	NMI	0.0017573969	0.0017573969	True	0	1285.3744918406	500	cache_signature=cf422e9d077021a8320f9d52e064d784
STOmics0212	Visium	10	random-N500	random	500	gpsa	GPSA	clustering_eval	Clustering	Clustering	CHAOS	CHAOS	-0.176175558	0.176175558	False	0	1285.3744918406	500	cache_signature=cf422e9d077021a8320f9d52e064d784
STOmics0212	Visium	10	random-N500	random	500	gpsa	GPSA	clustering_eval	Clustering	Clustering	PAS	PAS	-0.9861824074	0.9861824074	False	0	1285.3744918406	500	cache_signature=cf422e9d077021a8320f9d52e064d784
STOmics0212	Visium	10	random-N500	random	500	gpsa	GPSA	integration_eval	Integration	Integration	bASW	bASW	0.9829336813	0.9829336813	True	0	1283.3735643383	500	cache_signature=0a780df0ce0795e3e2fc7fc9560cb880
STOmics0212	Visium	10	random-N500	random	500	gpsa	GPSA	integration_eval	Integration	Integration	iLISI	iLISI	0.5026023063	0.5026023063	True	0	1283.3735643383	500	cache_signature=0a780df0ce0795e3e2fc7fc9560cb880
STOmics0212	Visium	10	random-N500	random	500	gpsa	GPSA	integration_eval	Integration	Integration	dASW	dASW	0.4915016834	0.4915016834	True	0	1283.3735643383	500	cache_signature=0a780df0ce0795e3e2fc7fc9560cb880
STOmics0212	Visium	10	random-N500	random	500	gpsa	GPSA	integration_eval	Integration	Integration	dLISI	dLISI	0.6476736328	0.6476736328	True	0	1283.3735643383	500	cache_signature=0a780df0ce0795e3e2fc7fc9560cb880
STOmics0212	Visium	10	random-N500	random	500	gpsa	GPSA	integration_eval	Integration	Integration	ILL	ILL	0.0184385747	0.0184385747	True	0	1283.3735643383	500	cache_signature=0a780df0ce0795e3e2fc7fc9560cb880
STOmics0212	Visium	10	random-N500	random	500	gpsa	GPSA	integration_eval	Integration	Integration	GC	GC	0.6540279487	0.6540279487	True	0	1283.3735643383	500	cache_signature=0a780df0ce0795e3e2fc7fc9560cb880
STOmics0212	Visium	10	scPNMF-N1000	scPNMF	1000	gpsa	GPSA	alignment_eval	Alignment	Alignment	Accuracy	Accuracy	0.1998172449	0.1998172449	True	0	2908.5732366629	1000	cache_signature=ca8fbc285c5f2e02b2398261e0285374
STOmics0212	Visium	10	scPNMF-N1000	scPNMF	1000	gpsa	GPSA	alignment_eval	Alignment	Alignment	Ratio	Ratio	-0.6392669761	0.6392669761	False	0	2908.5732366629	1000	cache_signature=ca8fbc285c5f2e02b2398261e0285374
STOmics0212	Visium	10	scPNMF-N1000	scPNMF	1000	gpsa	GPSA	clustering_eval	Clustering	Clustering	silhouette	Silhouette	0.0306158513	0.0306158513	True	0	2910.4624616075	1000	cache_signature=d27e53036173913086b495edf5ef15e0
STOmics0212	Visium	10	scPNMF-N1000	scPNMF	1000	gpsa	GPSA	clustering_eval	Clustering	Clustering	ari	ARI	0.0001681442	0.0001681442	True	0	2910.4624616075	1000	cache_signature=d27e53036173913086b495edf5ef15e0
STOmics0212	Visium	10	scPNMF-N1000	scPNMF	1000	gpsa	GPSA	clustering_eval	Clustering	Clustering	nmi	NMI	0.0019208139	0.0019208139	True	0	2910.4624616075	1000	cache_signature=d27e53036173913086b495edf5ef15e0
STOmics0212	Visium	10	scPNMF-N1000	scPNMF	1000	gpsa	GPSA	clustering_eval	Clustering	Clustering	CHAOS	CHAOS	-0.1776960345	0.1776960345	False	0	2910.4624616075	1000	cache_signature=d27e53036173913086b495edf5ef15e0
STOmics0212	Visium	10	scPNMF-N1000	scPNMF	1000	gpsa	GPSA	clustering_eval	Clustering	Clustering	PAS	PAS	-0.9860794014	0.9860794014	False	0	2910.4624616075	1000	cache_signature=d27e53036173913086b495edf5ef15e0
STOmics0212	Visium	10	scPNMF-N1000	scPNMF	1000	gpsa	GPSA	integration_eval	Integration	Integration	bASW	bASW	0.982812353	0.982812353	True	0	2909.8315499127	1000	cache_signature=1f73ee1c8d3c1f6912caf4691695dc38
STOmics0212	Visium	10	scPNMF-N1000	scPNMF	1000	gpsa	GPSA	integration_eval	Integration	Integration	iLISI	iLISI	0.5023038759	0.5023038759	True	0	2909.8315499127	1000	cache_signature=1f73ee1c8d3c1f6912caf4691695dc38
STOmics0212	Visium	10	scPNMF-N1000	scPNMF	1000	gpsa	GPSA	integration_eval	Integration	Integration	dASW	dASW	0.4915317828	0.4915317828	True	0	2909.8315499127	1000	cache_signature=1f73ee1c8d3c1f6912caf4691695dc38
STOmics0212	Visium	10	scPNMF-N1000	scPNMF	1000	gpsa	GPSA	integration_eval	Integration	Integration	dLISI	dLISI	0.6474069553	0.6474069553	True	0	2909.8315499127	1000	cache_signature=1f73ee1c8d3c1f6912caf4691695dc38
STOmics0212	Visium	10	scPNMF-N1000	scPNMF	1000	gpsa	GPSA	integration_eval	Integration	Integration	ILL	ILL	0.0184553293	0.0184553293	True	0	2909.8315499127	1000	cache_signature=1f73ee1c8d3c1f6912caf4691695dc38
STOmics0212	Visium	10	scPNMF-N1000	scPNMF	1000	gpsa	GPSA	integration_eval	Integration	Integration	GC	GC	0.6534610553	0.6534610553	True	0	2909.8315499127	1000	cache_signature=1f73ee1c8d3c1f6912caf4691695dc38
STOmics0212	Visium	10	scPNMF-N2000	scPNMF	2000	gpsa	GPSA	alignment_eval	Alignment	Alignment	Accuracy	Accuracy	0.1998172449	0.1998172449	True	0	2864.1620158851	2000	cache_signature=ec41b7179b689e1f64634b6e214dadbf
STOmics0212	Visium	10	scPNMF-N2000	scPNMF	2000	gpsa	GPSA	alignment_eval	Alignment	Alignment	Ratio	Ratio	-0.6392669761	0.6392669761	False	0	2864.1620158851	2000	cache_signature=ec41b7179b689e1f64634b6e214dadbf
STOmics0212	Visium	10	scPNMF-N2000	scPNMF	2000	gpsa	GPSA	clustering_eval	Clustering	Clustering	silhouette	Silhouette	0.0306158513	0.0306158513	True	0	2866.1038711257	2000	cache_signature=5ef80d42b6d315b2590cf2c67d8a835f
STOmics0212	Visium	10	scPNMF-N2000	scPNMF	2000	gpsa	GPSA	clustering_eval	Clustering	Clustering	ari	ARI	0.0001681442	0.0001681442	True	0	2866.1038711257	2000	cache_signature=5ef80d42b6d315b2590cf2c67d8a835f
STOmics0212	Visium	10	scPNMF-N2000	scPNMF	2000	gpsa	GPSA	clustering_eval	Clustering	Clustering	nmi	NMI	0.0019208139	0.0019208139	True	0	2866.1038711257	2000	cache_signature=5ef80d42b6d315b2590cf2c67d8a835f
STOmics0212	Visium	10	scPNMF-N2000	scPNMF	2000	gpsa	GPSA	clustering_eval	Clustering	Clustering	CHAOS	CHAOS	-0.1776960345	0.1776960345	False	0	2866.1038711257	2000	cache_signature=5ef80d42b6d315b2590cf2c67d8a835f
STOmics0212	Visium	10	scPNMF-N2000	scPNMF	2000	gpsa	GPSA	clustering_eval	Clustering	Clustering	PAS	PAS	-0.9860794014	0.9860794014	False	0	2866.1038711257	2000	cache_signature=5ef80d42b6d315b2590cf2c67d8a835f
STOmics0212	Visium	10	scPNMF-N2000	scPNMF	2000	gpsa	GPSA	integration_eval	Integration	Integration	bASW	bASW	0.9828123538	0.9828123538	True	0	2865.4696749412	2000	cache_signature=6611a4141f58b4a93485b23b483c3227
STOmics0212	Visium	10	scPNMF-N2000	scPNMF	2000	gpsa	GPSA	integration_eval	Integration	Integration	iLISI	iLISI	0.5023038759	0.5023038759	True	0	2865.4696749412	2000	cache_signature=6611a4141f58b4a93485b23b483c3227
STOmics0212	Visium	10	scPNMF-N2000	scPNMF	2000	gpsa	GPSA	integration_eval	Integration	Integration	dASW	dASW	0.4915317837	0.4915317837	True	0	2865.4696749412	2000	cache_signature=6611a4141f58b4a93485b23b483c3227
STOmics0212	Visium	10	scPNMF-N2000	scPNMF	2000	gpsa	GPSA	integration_eval	Integration	Integration	dLISI	dLISI	0.6474069553	0.6474069553	True	0	2865.4696749412	2000	cache_signature=6611a4141f58b4a93485b23b483c3227
STOmics0212	Visium	10	scPNMF-N2000	scPNMF	2000	gpsa	GPSA	integration_eval	Integration	Integration	ILL	ILL	0.0184553293	0.0184553293	True	0	2865.4696749412	2000	cache_signature=6611a4141f58b4a93485b23b483c3227
STOmics0212	Visium	10	scPNMF-N2000	scPNMF	2000	gpsa	GPSA	integration_eval	Integration	Integration	GC	GC	0.6534610553	0.6534610553	True	0	2865.4696749412	2000	cache_signature=6611a4141f58b4a93485b23b483c3227
STOmics0212	Visium	10	scPNMF-N500	scPNMF	500	gpsa	GPSA	alignment_eval	Alignment	Alignment	Accuracy	Accuracy	0.1996514074	0.1996514074	True	0	3394.205461476	500	cache_signature=f822c18a29a8521a6a4cfd949af4b7ce
STOmics0212	Visium	10	scPNMF-N500	scPNMF	500	gpsa	GPSA	alignment_eval	Alignment	Alignment	Ratio	Ratio	-0.6414186788	0.6414186788	False	0	3394.205461476	500	cache_signature=f822c18a29a8521a6a4cfd949af4b7ce
STOmics0212	Visium	10	scPNMF-N500	scPNMF	500	gpsa	GPSA	clustering_eval	Clustering	Clustering	silhouette	Silhouette	0.0303908102	0.0303908102	True	0	3396.2719233595	500	cache_signature=ecefefb6ea505ece087c97a0527415a5
STOmics0212	Visium	10	scPNMF-N500	scPNMF	500	gpsa	GPSA	clustering_eval	Clustering	Clustering	ari	ARI	-5.89649e-05	-5.89649e-05	True	0	3396.2719233595	500	cache_signature=ecefefb6ea505ece087c97a0527415a5
STOmics0212	Visium	10	scPNMF-N500	scPNMF	500	gpsa	GPSA	clustering_eval	Clustering	Clustering	nmi	NMI	0.001592385	0.001592385	True	0	3396.2719233595	500	cache_signature=ecefefb6ea505ece087c97a0527415a5
STOmics0212	Visium	10	scPNMF-N500	scPNMF	500	gpsa	GPSA	clustering_eval	Clustering	Clustering	CHAOS	CHAOS	-0.1794708095	0.1794708095	False	0	3396.2719233595	500	cache_signature=ecefefb6ea505ece087c97a0527415a5
STOmics0212	Visium	10	scPNMF-N500	scPNMF	500	gpsa	GPSA	clustering_eval	Clustering	Clustering	PAS	PAS	-0.9824141395	0.9824141395	False	0	3396.2719233595	500	cache_signature=ecefefb6ea505ece087c97a0527415a5
STOmics0212	Visium	10	scPNMF-N500	scPNMF	500	gpsa	GPSA	integration_eval	Integration	Integration	bASW	bASW	0.9828217472	0.9828217472	True	0	3395.5388313532	500	cache_signature=a14801d25b434a8a28b533d406046c1f
STOmics0212	Visium	10	scPNMF-N500	scPNMF	500	gpsa	GPSA	integration_eval	Integration	Integration	iLISI	iLISI	0.5021531878	0.5021531878	True	0	3395.5388313532	500	cache_signature=a14801d25b434a8a28b533d406046c1f
STOmics0212	Visium	10	scPNMF-N500	scPNMF	500	gpsa	GPSA	integration_eval	Integration	Integration	dASW	dASW	0.4915275648	0.4915275648	True	0	3395.5388313532	500	cache_signature=a14801d25b434a8a28b533d406046c1f
STOmics0212	Visium	10	scPNMF-N500	scPNMF	500	gpsa	GPSA	integration_eval	Integration	Integration	dLISI	dLISI	0.6473440291	0.6473440291	True	0	3395.5388313532	500	cache_signature=a14801d25b434a8a28b533d406046c1f
STOmics0212	Visium	10	scPNMF-N500	scPNMF	500	gpsa	GPSA	integration_eval	Integration	Integration	ILL	ILL	0.0184553293	0.0184553293	True	0	3395.5388313532	500	cache_signature=a14801d25b434a8a28b533d406046c1f
STOmics0212	Visium	10	scPNMF-N500	scPNMF	500	gpsa	GPSA	integration_eval	Integration	Integration	GC	GC	0.6534610553	0.6534610553	True	0	3395.5388313532	500	cache_signature=a14801d25b434a8a28b533d406046c1f
STOmics0212	Visium	10	scanpy_cell_ranger-N1000	scanpy_cell_ranger	1000	gpsa	GPSA	alignment_eval	Alignment	Alignment	Accuracy	Accuracy	0.1998172449	0.1998172449	True	0	2051.5689697247	1000	cache_signature=48313a500debf128df0c96873e1fee67
STOmics0212	Visium	10	scanpy_cell_ranger-N1000	scanpy_cell_ranger	1000	gpsa	GPSA	alignment_eval	Alignment	Alignment	Ratio	Ratio	-0.6392669761	0.6392669761	False	0	2051.5689697247	1000	cache_signature=48313a500debf128df0c96873e1fee67
STOmics0212	Visium	10	scanpy_cell_ranger-N1000	scanpy_cell_ranger	1000	gpsa	GPSA	clustering_eval	Clustering	Clustering	silhouette	Silhouette	0.0306158513	0.0306158513	True	0	2067.314140154	1000	cache_signature=0151d94f5cc0087ed1ebaeaebd691f3a
STOmics0212	Visium	10	scanpy_cell_ranger-N1000	scanpy_cell_ranger	1000	gpsa	GPSA	clustering_eval	Clustering	Clustering	ari	ARI	0.0001681442	0.0001681442	True	0	2067.314140154	1000	cache_signature=0151d94f5cc0087ed1ebaeaebd691f3a
STOmics0212	Visium	10	scanpy_cell_ranger-N1000	scanpy_cell_ranger	1000	gpsa	GPSA	clustering_eval	Clustering	Clustering	nmi	NMI	0.0019208139	0.0019208139	True	0	2067.314140154	1000	cache_signature=0151d94f5cc0087ed1ebaeaebd691f3a
