dataset	platform	n_slices	fs_method	n_features	integration_method	task	metric_name	metric_value	random_seed	runtime	memory_usage	effective_n_features	notes	DirectionMultiplier	OrientedValue
STOmics0212	Visium	10	seurat_mvp	2000	graphst	integration_eval	bASW	0.7557406574	2	18.3861964587	6631.45703125	1179	cache_signature=d9214b48c068702f714828bd4098ec4f	1	0.7557406574
STOmics0212	Visium	10	seurat_mvp	2000	graphst	integration_eval	iLISI	0.0086948049	2	18.3861964587	6631.45703125	1179	cache_signature=d9214b48c068702f714828bd4098ec4f	1	0.0086948049
STOmics0212	Visium	10	seurat_mvp	2000	graphst	integration_eval	dASW	0.4562083632	2	18.3861964587	6631.45703125	1179	cache_signature=d9214b48c068702f714828bd4098ec4f	1	0.4562083632
STOmics0212	Visium	10	seurat_mvp	2000	graphst	integration_eval	dLISI	0.9226603521	2	18.3861964587	6631.45703125	1179	cache_signature=d9214b48c068702f714828bd4098ec4f	1	0.9226603521
STOmics0212	Visium	10	seurat_mvp	2000	graphst	integration_eval	ILL	0.4838134695	2	18.3861964587	6631.45703125	1179	cache_signature=d9214b48c068702f714828bd4098ec4f	1	0.4838134695
STOmics0212	Visium	10	seurat_mvp	2000	graphst	integration_eval	GC	0.7930568385	2	18.3861964587	6631.45703125	1179	cache_signature=d9214b48c068702f714828bd4098ec4f	1	0.7930568385
STOmics0212	Visium	10	seurat_mvp	2000	graphst	clustering_eval	silhouette	0.2020089328	2	17.9155113781	6631.45703125	1179	cache_signature=fe7cddd8635a0c3cc14fbca5540e490b	1	0.2020089328
STOmics0212	Visium	10	seurat_mvp	2000	graphst	clustering_eval	ari	0.1267316685	2	17.9155113781	6631.45703125	1179	cache_signature=fe7cddd8635a0c3cc14fbca5540e490b	1	0.1267316685
STOmics0212	Visium	10	seurat_mvp	2000	graphst	clustering_eval	nmi	0.2205589801	2	17.9155113781	6631.45703125	1179	cache_signature=fe7cddd8635a0c3cc14fbca5540e490b	1	0.2205589801
STOmics0212	Visium	10	seurat_mvp	2000	graphst	clustering_eval	CHAOS	0.112819324	2	17.9155113781	6631.45703125	1179	cache_signature=fe7cddd8635a0c3cc14fbca5540e490b	-1	-0.112819324
STOmics0212	Visium	10	seurat_mvp	2000	graphst	clustering_eval	PAS	0.1028404346	2	17.9155113781	6631.45703125	1179	cache_signature=fe7cddd8635a0c3cc14fbca5540e490b	-1	-0.1028404346
STOmics0212	Visium	10	seurat_mvp	2000	graphst	integration_eval	bASW	0.7541714609	1	16.3067011302	5266.37109375	1179	cache_signature=7b3bbe17240b0664ac75e1ec115230ef	1	0.7541714609
STOmics0212	Visium	10	seurat_mvp	2000	graphst	integration_eval	iLISI	0.0082900112	1	16.3067011302	5266.37109375	1179	cache_signature=7b3bbe17240b0664ac75e1ec115230ef	1	0.0082900112
STOmics0212	Visium	10	seurat_mvp	2000	graphst	integration_eval	dASW	0.4602726027	1	16.3067011302	5266.37109375	1179	cache_signature=7b3bbe17240b0664ac75e1ec115230ef	1	0.4602726027
STOmics0212	Visium	10	seurat_mvp	2000	graphst	integration_eval	dLISI	0.9237102457	1	16.3067011302	5266.37109375	1179	cache_signature=7b3bbe17240b0664ac75e1ec115230ef	1	0.9237102457
STOmics0212	Visium	10	seurat_mvp	2000	graphst	integration_eval	ILL	0.4858806832	1	16.3067011302	5266.37109375	1179	cache_signature=7b3bbe17240b0664ac75e1ec115230ef	1	0.4858806832
STOmics0212	Visium	10	seurat_mvp	2000	graphst	integration_eval	GC	0.7901154468	1	16.3067011302	5266.37109375	1179	cache_signature=7b3bbe17240b0664ac75e1ec115230ef	1	0.7901154468
STOmics0212	Visium	10	seurat_mvp	2000	graphst	clustering_eval	silhouette	0.1996137053	1	15.7512900271	5266.37109375	1179	cache_signature=1c6b27c83d6f93c0496d8e08a2c41510	1	0.1996137053
STOmics0212	Visium	10	seurat_mvp	2000	graphst	clustering_eval	ari	0.1212770079	1	15.7512900271	5266.37109375	1179	cache_signature=1c6b27c83d6f93c0496d8e08a2c41510	1	0.1212770079
STOmics0212	Visium	10	seurat_mvp	2000	graphst	clustering_eval	nmi	0.2157552475	1	15.7512900271	5266.37109375	1179	cache_signature=1c6b27c83d6f93c0496d8e08a2c41510	1	0.2157552475
STOmics0212	Visium	10	seurat_mvp	2000	graphst	clustering_eval	CHAOS	0.113601702	1	15.7512900271	5266.37109375	1179	cache_signature=1c6b27c83d6f93c0496d8e08a2c41510	-1	-0.113601702
STOmics0212	Visium	10	seurat_mvp	2000	graphst	clustering_eval	PAS	0.1040817087	1	15.7512900271	5266.37109375	1179	cache_signature=1c6b27c83d6f93c0496d8e08a2c41510	-1	-0.1040817087
STOmics0212	Visium	10	osca	2000	graphst	integration_eval	bASW	0.774611105	0	15.4323359439	4695.85546875	2000	cache_signature=207ed13af2e611152179c4c09322f2ad	1	0.774611105
STOmics0212	Visium	10	osca	2000	graphst	integration_eval	iLISI	0.0093795173	0	15.4323359439	4695.85546875	2000	cache_signature=207ed13af2e611152179c4c09322f2ad	1	0.0093795173
STOmics0212	Visium	10	osca	2000	graphst	integration_eval	dASW	0.4527042247	0	15.4323359439	4695.85546875	2000	cache_signature=207ed13af2e611152179c4c09322f2ad	1	0.4527042247
STOmics0212	Visium	10	osca	2000	graphst	integration_eval	dLISI	0.9241855742	0	15.4323359439	4695.85546875	2000	cache_signature=207ed13af2e611152179c4c09322f2ad	1	0.9241855742
STOmics0212	Visium	10	osca	2000	graphst	integration_eval	ILL	0.4625168464	0	15.4323359439	4695.85546875	2000	cache_signature=207ed13af2e611152179c4c09322f2ad	1	0.4625168464
STOmics0212	Visium	10	osca	2000	graphst	integration_eval	GC	0.7972576697	0	15.4323359439	4695.85546875	2000	cache_signature=207ed13af2e611152179c4c09322f2ad	1	0.7972576697
STOmics0212	Visium	10	osca	2000	graphst	clustering_eval	silhouette	0.1906684488	0	14.9098823639	4695.85546875	2000	cache_signature=c4693e423486af264764a3db683cda08	1	0.1906684488
STOmics0212	Visium	10	osca	2000	graphst	clustering_eval	ari	0.1078756126	0	14.9098823639	4695.85546875	2000	cache_signature=c4693e423486af264764a3db683cda08	1	0.1078756126
STOmics0212	Visium	10	osca	2000	graphst	clustering_eval	nmi	0.2085606493	0	14.9098823639	4695.85546875	2000	cache_signature=c4693e423486af264764a3db683cda08	1	0.2085606493
STOmics0212	Visium	10	osca	2000	graphst	clustering_eval	CHAOS	0.1123095614	0	14.9098823639	4695.85546875	2000	cache_signature=c4693e423486af264764a3db683cda08	-1	-0.1123095614
STOmics0212	Visium	10	osca	2000	graphst	clustering_eval	PAS	0.0694113494	0	14.9098823639	4695.85546875	2000	cache_signature=c4693e423486af264764a3db683cda08	-1	-0.0694113494
STOmics0212	Visium	10	osca	2000	graphst	integration_eval	bASW	0.7733836904	2	19.6077150321	6411.03515625	2000	cache_signature=b1e4e96bcaa8dd24f738bcdc16912198	1	0.7733836904
STOmics0212	Visium	10	osca	2000	graphst	integration_eval	iLISI	0.0094660881	2	19.6077150321	6411.03515625	2000	cache_signature=b1e4e96bcaa8dd24f738bcdc16912198	1	0.0094660881
STOmics0212	Visium	10	osca	2000	graphst	integration_eval	dASW	0.4502716884	2	19.6077150321	6411.03515625	2000	cache_signature=b1e4e96bcaa8dd24f738bcdc16912198	1	0.4502716884
STOmics0212	Visium	10	osca	2000	graphst	integration_eval	dLISI	0.9255573682	2	19.6077150321	6411.03515625	2000	cache_signature=b1e4e96bcaa8dd24f738bcdc16912198	1	0.9255573682
STOmics0212	Visium	10	osca	2000	graphst	integration_eval	ILL	0.4559989981	2	19.6077150321	6411.03515625	2000	cache_signature=b1e4e96bcaa8dd24f738bcdc16912198	1	0.4559989981
STOmics0212	Visium	10	osca	2000	graphst	integration_eval	GC	0.7748875584	2	19.6077150321	6411.03515625	2000	cache_signature=b1e4e96bcaa8dd24f738bcdc16912198	1	0.7748875584
STOmics0212	Visium	10	osca	2000	graphst	clustering_eval	silhouette	0.1905001551	2	19.0766073316	6411.03515625	2000	cache_signature=beaad179f5a4746133ac6ac240153bb2	1	0.1905001551
STOmics0212	Visium	10	osca	2000	graphst	clustering_eval	ari	0.1105892511	2	19.0766073316	6411.03515625	2000	cache_signature=beaad179f5a4746133ac6ac240153bb2	1	0.1105892511
STOmics0212	Visium	10	osca	2000	graphst	clustering_eval	nmi	0.2098308675	2	19.0766073316	6411.03515625	2000	cache_signature=beaad179f5a4746133ac6ac240153bb2	1	0.2098308675
STOmics0212	Visium	10	osca	2000	graphst	clustering_eval	CHAOS	0.1137765671	2	19.0766073316	6411.03515625	2000	cache_signature=beaad179f5a4746133ac6ac240153bb2	-1	-0.1137765671
STOmics0212	Visium	10	osca	2000	graphst	clustering_eval	PAS	0.0725213556	2	19.0766073316	6411.03515625	2000	cache_signature=beaad179f5a4746133ac6ac240153bb2	-1	-0.0725213556
STOmics0212	Visium	10	osca	2000	graphst	integration_eval	bASW	0.7765820146	1	16.7501424318	5266.37109375	2000	cache_signature=06afeeb7caf6d04aba03304960952cae	1	0.7765820146
STOmics0212	Visium	10	osca	2000	graphst	integration_eval	iLISI	0.0101250981	1	16.7501424318	5266.37109375	2000	cache_signature=06afeeb7caf6d04aba03304960952cae	1	0.0101250981
STOmics0212	Visium	10	osca	2000	graphst	integration_eval	dASW	0.4497855529	1	16.7501424318	5266.37109375	2000	cache_signature=06afeeb7caf6d04aba03304960952cae	1	0.4497855529
STOmics0212	Visium	10	osca	2000	graphst	integration_eval	dLISI	0.9247022622	1	16.7501424318	5266.37109375	2000	cache_signature=06afeeb7caf6d04aba03304960952cae	1	0.9247022622
STOmics0212	Visium	10	osca	2000	graphst	integration_eval	ILL	0.4806680881	1	16.7501424318	5266.37109375	2000	cache_signature=06afeeb7caf6d04aba03304960952cae	1	0.4806680881
STOmics0212	Visium	10	osca	2000	graphst	integration_eval	GC	0.773222764	1	16.7501424318	5266.37109375	2000	cache_signature=06afeeb7caf6d04aba03304960952cae	1	0.773222764
STOmics0212	Visium	10	osca	2000	graphst	clustering_eval	silhouette	0.1906993836	1	16.2221125737	5266.37109375	2000	cache_signature=e6471447b70a63933e851f2893980247	1	0.1906993836
STOmics0212	Visium	10	osca	2000	graphst	clustering_eval	ari	0.1018216933	1	16.2221125737	5266.37109375	2000	cache_signature=e6471447b70a63933e851f2893980247	1	0.1018216933
STOmics0212	Visium	10	osca	2000	graphst	clustering_eval	nmi	0.2028932458	1	16.2221125737	5266.37109375	2000	cache_signature=e6471447b70a63933e851f2893980247	1	0.2028932458
STOmics0212	Visium	10	osca	2000	graphst	clustering_eval	CHAOS	0.113285727	1	16.2221125737	5266.37109375	2000	cache_signature=e6471447b70a63933e851f2893980247	-1	-0.113285727
STOmics0212	Visium	10	osca	2000	graphst	clustering_eval	PAS	0.0945595365	1	16.2221125737	5266.37109375	2000	cache_signature=e6471447b70a63933e851f2893980247	-1	-0.0945595365
STOmics0212	Visium	10	scanpy_seurat_v3_batch	2000	graphst	integration_eval	bASW	0.7828688413	0	15.2293644166	4702.44921875	2000	cache_signature=105b755afa2a17bbd63536c04da3a7ee	1	0.7828688413
STOmics0212	Visium	10	scanpy_seurat_v3_batch	2000	graphst	integration_eval	iLISI	0.013123055	0	15.2293644166	4702.44921875	2000	cache_signature=105b755afa2a17bbd63536c04da3a7ee	1	0.013123055
STOmics0212	Visium	10	scanpy_seurat_v3_batch	2000	graphst	integration_eval	dASW	0.4468406327	0	15.2293644166	4702.44921875	2000	cache_signature=105b755afa2a17bbd63536c04da3a7ee	1	0.4468406327
STOmics0212	Visium	10	scanpy_seurat_v3_batch	2000	graphst	integration_eval	dLISI	0.9218842275	0	15.2293644166	4702.44921875	2000	cache_signature=105b755afa2a17bbd63536c04da3a7ee	1	0.9218842275
STOmics0212	Visium	10	scanpy_seurat_v3_batch	2000	graphst	integration_eval	ILL	0.4105473264	0	15.2293644166	4702.44921875	2000	cache_signature=105b755afa2a17bbd63536c04da3a7ee	1	0.4105473264
STOmics0212	Visium	10	scanpy_seurat_v3_batch	2000	graphst	integration_eval	GC	0.8277211593	0	15.2293644166	4702.44921875	2000	cache_signature=105b755afa2a17bbd63536c04da3a7ee	1	0.8277211593
STOmics0212	Visium	10	scanpy_seurat_v3_batch	2000	graphst	clustering_eval	silhouette	0.1995100677	0	14.6963917864	4702.44921875	2000	cache_signature=b1f65c4afc2528f242670ecd61ba9a31	1	0.1995100677
STOmics0212	Visium	10	scanpy_seurat_v3_batch	2000	graphst	clustering_eval	ari	0.1224355677	0	14.6963917864	4702.44921875	2000	cache_signature=b1f65c4afc2528f242670ecd61ba9a31	1	0.1224355677
STOmics0212	Visium	10	scanpy_seurat_v3_batch	2000	graphst	clustering_eval	nmi	0.213718983	0	14.6963917864	4702.44921875	2000	cache_signature=b1f65c4afc2528f242670ecd61ba9a31	1	0.213718983
STOmics0212	Visium	10	scanpy_seurat_v3_batch	2000	graphst	clustering_eval	CHAOS	0.1138844853	0	14.6963917864	4702.44921875	2000	cache_signature=b1f65c4afc2528f242670ecd61ba9a31	-1	-0.1138844853
STOmics0212	Visium	10	scanpy_seurat_v3_batch	2000	graphst	clustering_eval	PAS	0.0834213411	0	14.6963917864	4702.44921875	2000	cache_signature=b1f65c4afc2528f242670ecd61ba9a31	-1	-0.0834213411
STOmics0212	Visium	10	scanpy_seurat_v3_batch	2000	graphst	integration_eval	bASW	0.7851358861	2	18.8498153575	6411.03515625	2000	cache_signature=4be36e37513371a2427d35322aef2272	1	0.7851358861
STOmics0212	Visium	10	scanpy_seurat_v3_batch	2000	graphst	integration_eval	iLISI	0.0139507252	2	18.8498153575	6411.03515625	2000	cache_signature=4be36e37513371a2427d35322aef2272	1	0.0139507252
STOmics0212	Visium	10	scanpy_seurat_v3_batch	2000	graphst	integration_eval	dASW	0.4463193938	2	18.8498153575	6411.03515625	2000	cache_signature=4be36e37513371a2427d35322aef2272	1	0.4463193938
STOmics0212	Visium	10	scanpy_seurat_v3_batch	2000	graphst	integration_eval	dLISI	0.9213216098	2	18.8498153575	6411.03515625	2000	cache_signature=4be36e37513371a2427d35322aef2272	1	0.9213216098
STOmics0212	Visium	10	scanpy_seurat_v3_batch	2000	graphst	integration_eval	ILL	0.436	2	18.8498153575	6411.03515625	2000	cache_signature=4be36e37513371a2427d35322aef2272	1	0.436
STOmics0212	Visium	10	scanpy_seurat_v3_batch	2000	graphst	integration_eval	GC	0.8522227178	2	18.8498153575	6411.03515625	2000	cache_signature=4be36e37513371a2427d35322aef2272	1	0.8522227178
STOmics0212	Visium	10	scanpy_seurat_v3_batch	2000	graphst	clustering_eval	silhouette	0.2012508512	2	18.2439945322	6411.03515625	2000	cache_signature=54316b997f29047d8e73d51ec9c7758b	1	0.2012508512
STOmics0212	Visium	10	scanpy_seurat_v3_batch	2000	graphst	clustering_eval	ari	0.1253868652	2	18.2439945322	6411.03515625	2000	cache_signature=54316b997f29047d8e73d51ec9c7758b	1	0.1253868652
STOmics0212	Visium	10	scanpy_seurat_v3_batch	2000	graphst	clustering_eval	nmi	0.2185916575	2	18.2439945322	6411.03515625	2000	cache_signature=54316b997f29047d8e73d51ec9c7758b	1	0.2185916575
STOmics0212	Visium	10	scanpy_seurat_v3_batch	2000	graphst	clustering_eval	CHAOS	0.1124595956	2	18.2439945322	6411.03515625	2000	cache_signature=54316b997f29047d8e73d51ec9c7758b	-1	-0.1124595956
STOmics0212	Visium	10	scanpy_seurat_v3_batch	2000	graphst	clustering_eval	PAS	0.0829459673	2	18.2439945322	6411.03515625	2000	cache_signature=54316b997f29047d8e73d51ec9c7758b	-1	-0.0829459673
STOmics0212	Visium	10	scanpy_seurat_v3_batch	2000	graphst	integration_eval	bASW	0.7780644432	1	17.0359770022	5266.37109375	2000	cache_signature=427864ed826ef168cbbc712bca2c040e	1	0.7780644432
STOmics0212	Visium	10	scanpy_seurat_v3_batch	2000	graphst	integration_eval	iLISI	0.0126659642	1	17.0359770022	5266.37109375	2000	cache_signature=427864ed826ef168cbbc712bca2c040e	1	0.0126659642
STOmics0212	Visium	10	scanpy_seurat_v3_batch	2000	graphst	integration_eval	dASW	0.4437459633	1	17.0359770022	5266.37109375	2000	cache_signature=427864ed826ef168cbbc712bca2c040e	1	0.4437459633
STOmics0212	Visium	10	scanpy_seurat_v3_batch	2000	graphst	integration_eval	dLISI	0.9216997887	1	17.0359770022	5266.37109375	2000	cache_signature=427864ed826ef168cbbc712bca2c040e	1	0.9216997887
STOmics0212	Visium	10	scanpy_seurat_v3_batch	2000	graphst	integration_eval	ILL	0.4278480049	1	17.0359770022	5266.37109375	2000	cache_signature=427864ed826ef168cbbc712bca2c040e	1	0.4278480049
STOmics0212	Visium	10	scanpy_seurat_v3_batch	2000	graphst	integration_eval	GC	0.8051284691	1	17.0359770022	5266.37109375	2000	cache_signature=427864ed826ef168cbbc712bca2c040e	1	0.8051284691
STOmics0212	Visium	10	scanpy_seurat_v3_batch	2000	graphst	clustering_eval	silhouette	0.2030145675	1	16.4972748831	5266.37109375	2000	cache_signature=7a34f8df80259d225582c95c9366fa5e	1	0.2030145675
STOmics0212	Visium	10	scanpy_seurat_v3_batch	2000	graphst	clustering_eval	ari	0.1222126927	1	16.4972748831	5266.37109375	2000	cache_signature=7a34f8df80259d225582c95c9366fa5e	1	0.1222126927
STOmics0212	Visium	10	scanpy_seurat_v3_batch	2000	graphst	clustering_eval	nmi	0.2168425779	1	16.4972748831	5266.37109375	2000	cache_signature=7a34f8df80259d225582c95c9366fa5e	1	0.2168425779
STOmics0212	Visium	10	scanpy_seurat_v3_batch	2000	graphst	clustering_eval	CHAOS	0.1135998963	1	16.4972748831	5266.37109375	2000	cache_signature=7a34f8df80259d225582c95c9366fa5e	-1	-0.1135998963
STOmics0212	Visium	10	scanpy_seurat_v3_batch	2000	graphst	clustering_eval	PAS	0.0838690116	1	16.4972748831	5266.37109375	2000	cache_signature=7a34f8df80259d225582c95c9366fa5e	-1	-0.0838690116
STOmics0212	Visium	10	statistic_variance	2000	graphst	integration_eval	bASW	0.7816648468	0	17.2080036998	5266.37109375	2000	cache_signature=858c406a7489b40820de0de4d254a416	1	0.7816648468
STOmics0212	Visium	10	statistic_variance	2000	graphst	integration_eval	iLISI	0.0112304481	0	17.2080036998	5266.37109375	2000	cache_signature=858c406a7489b40820de0de4d254a416	1	0.0112304481
STOmics0212	Visium	10	statistic_variance	2000	graphst	integration_eval	dASW	0.4392306879	0	17.2080036998	5266.37109375	2000	cache_signature=858c406a7489b40820de0de4d254a416	1	0.4392306879
STOmics0212	Visium	10	statistic_variance	2000	graphst	integration_eval	dLISI	0.9236901587	0	17.2080036998	5266.37109375	2000	cache_signature=858c406a7489b40820de0de4d254a416	1	0.9236901587
STOmics0212	Visium	10	statistic_variance	2000	graphst	integration_eval	ILL	0.4553893332	0	17.2080036998	5266.37109375	2000	cache_signature=858c406a7489b40820de0de4d254a416	1	0.4553893332
STOmics0212	Visium	10	statistic_variance	2000	graphst	integration_eval	GC	0.7807262589	0	17.2080036998	5266.37109375	2000	cache_signature=858c406a7489b40820de0de4d254a416	1	0.7807262589
STOmics0212	Visium	10	statistic_variance	2000	graphst	clustering_eval	silhouette	0.1920768619	0	16.6486660996	5266.37109375	2000	cache_signature=61b584a61ebef35264d69d3a870b0372	1	0.1920768619
STOmics0212	Visium	10	statistic_variance	2000	graphst	clustering_eval	ari	0.096039651	0	16.6486660996	5266.37109375	2000	cache_signature=61b584a61ebef35264d69d3a870b0372	1	0.096039651
STOmics0212	Visium	10	statistic_variance	2000	graphst	clustering_eval	nmi	0.1737382984	0	16.6486660996	5266.37109375	2000	cache_signature=61b584a61ebef35264d69d3a870b0372	1	0.1737382984
STOmics0212	Visium	10	statistic_variance	2000	graphst	clustering_eval	CHAOS	0.1134912654	0	16.6486660996	5266.37109375	2000	cache_signature=61b584a61ebef35264d69d3a870b0372	-1	-0.1134912654
STOmics0212	Visium	10	statistic_variance	2000	graphst	clustering_eval	PAS	0.1090911311	0	16.6486660996	5266.37109375	2000	cache_signature=61b584a61ebef35264d69d3a870b0372	-1	-0.1090911311
STOmics0212	Visium	10	statistic_variance	2000	graphst	integration_eval	bASW	0.7816995561	2	19.548840276	7735.70703125	2000	cache_signature=0be8ecf4af9beaa26cb1d22c8cbd6aa9	1	0.7816995561
STOmics0212	Visium	10	statistic_variance	2000	graphst	integration_eval	iLISI	0.0116908748	2	19.548840276	7735.70703125	2000	cache_signature=0be8ecf4af9beaa26cb1d22c8cbd6aa9	1	0.0116908748
STOmics0212	Visium	10	statistic_variance	2000	graphst	integration_eval	dASW	0.4386384413	2	19.548840276	7735.70703125	2000	cache_signature=0be8ecf4af9beaa26cb1d22c8cbd6aa9	1	0.4386384413
STOmics0212	Visium	10	statistic_variance	2000	graphst	integration_eval	dLISI	0.9225932879	2	19.548840276	7735.70703125	2000	cache_signature=0be8ecf4af9beaa26cb1d22c8cbd6aa9	1	0.9225932879
STOmics0212	Visium	10	statistic_variance	2000	graphst	integration_eval	ILL	0.4332268016	2	19.548840276	7735.70703125	2000	cache_signature=0be8ecf4af9beaa26cb1d22c8cbd6aa9	1	0.4332268016
STOmics0212	Visium	10	statistic_variance	2000	graphst	integration_eval	GC	0.842552714	2	19.548840276	7735.70703125	2000	cache_signature=0be8ecf4af9beaa26cb1d22c8cbd6aa9	1	0.842552714
STOmics0212	Visium	10	statistic_variance	2000	graphst	clustering_eval	silhouette	0.2066661865	2	18.9289444666	7735.70703125	2000	cache_signature=5924a15682fd87a0e91ce8cf756e08bc	1	0.2066661865
STOmics0212	Visium	10	statistic_variance	2000	graphst	clustering_eval	ari	0.1053558956	2	18.9289444666	7735.70703125	2000	cache_signature=5924a15682fd87a0e91ce8cf756e08bc	1	0.1053558956
STOmics0212	Visium	10	statistic_variance	2000	graphst	clustering_eval	nmi	0.1823541617	2	18.9289444666	7735.70703125	2000	cache_signature=5924a15682fd87a0e91ce8cf756e08bc	1	0.1823541617
STOmics0212	Visium	10	statistic_variance	2000	graphst	clustering_eval	CHAOS	0.113129528	2	18.9289444666	7735.70703125	2000	cache_signature=5924a15682fd87a0e91ce8cf756e08bc	-1	-0.113129528
