dataset	platform	n_slices	fs_method	n_features	integration_method	task	metric_name	metric_value	random_seed	runtime	memory_usage	effective_n_features	notes	Metric	DirectionMultiplier	OrientedValue	Lower	Upper	Range	RangeStatus	FrozenScaleDenominator	ScaledValue
STOmics0212	Visium	10	hybrid_hvg_svg_intersection	2000	cellcharter	integration_eval	bASW	0.7563402504	1	25.0720762527	2792.73828125	488	cache_signature=981da91080f54f7eba1c728bac02199b	bASW	1	0.7563402504	0.7068503737	0.9739813784	0.2671310046999999	ok	0.2671310046999999	0.18526444264895153
STOmics0212	Visium	10	hybrid_hvg_svg_intersection	2000	cellcharter	integration_eval	iLISI	0.0088299869	1	25.0720762527	2792.73828125	488	cache_signature=981da91080f54f7eba1c728bac02199b	iLISI	1	0.0088299869	0.0014062527	0.4076922063	0.4062859536	ok	0.4062859536	0.01827219015134566
STOmics0212	Visium	10	hybrid_hvg_svg_intersection	2000	cellcharter	integration_eval	dASW	0.4440989755	1	25.0720762527	2792.73828125	488	cache_signature=981da91080f54f7eba1c728bac02199b	dASW	1	0.4440989755	0.3437324315	0.4827909749	0.1390585434	ok	0.1390585434	0.7217574810293892
STOmics0212	Visium	10	hybrid_hvg_svg_intersection	2000	cellcharter	integration_eval	dLISI	0.9309776983	1	25.0720762527	2792.73828125	488	cache_signature=981da91080f54f7eba1c728bac02199b	dLISI	1	0.9309776983	0.687384244	0.9384981886	0.2511139446	ok	0.2511139446	0.9700514827562466
STOmics0212	Visium	10	hybrid_hvg_svg_intersection	2000	cellcharter	integration_eval	ILL	0.4472927073	1	25.0720762527	2792.73828125	488	cache_signature=981da91080f54f7eba1c728bac02199b	ILL	1	0.4472927073	0.0396478794	0.5673981191	0.5277502397	ok	0.5277502397	0.7724199767900172
STOmics0212	Visium	10	hybrid_hvg_svg_intersection	2000	cellcharter	integration_eval	GC	0.7394422474	1	25.0720762527	2792.73828125	488	cache_signature=981da91080f54f7eba1c728bac02199b	GC	1	0.7394422474	0.4446001872	0.9779866342	0.533386447	ok	0.533386447	0.5527738131673975
STOmics0212	Visium	10	hybrid_hvg_svg_intersection	2000	cellcharter	clustering_eval	silhouette	0.1976422518	2	24.8451256622	2912.44140625	488	cache_signature=14d26c0db57c6ab5533f2f0d1353a11b	silhouette	1	0.1976422518	0.0385055691	0.7208960056	0.6823904365	ok	0.6823904365	0.23320473762237437
STOmics0212	Visium	10	hybrid_hvg_svg_intersection	2000	cellcharter	clustering_eval	ari	0.1456124019	2	24.8451256622	2912.44140625	488	cache_signature=14d26c0db57c6ab5533f2f0d1353a11b	ari	1	0.1456124019	0.0076496369	0.1688099933	0.1611603564	ok	0.1611603564	0.8560589470128522
STOmics0212	Visium	10	hybrid_hvg_svg_intersection	2000	cellcharter	clustering_eval	nmi	0.2743619854	2	24.8451256622	2912.44140625	488	cache_signature=14d26c0db57c6ab5533f2f0d1353a11b	nmi	1	0.2743619854	0.0147818701	0.3051013896	0.2903195195	ok	0.2903195195	0.8941187135713761
STOmics0212	Visium	10	hybrid_hvg_svg_intersection	2000	cellcharter	clustering_eval	CHAOS	0.1122811208	2	24.8451256622	2912.44140625	488	cache_signature=14d26c0db57c6ab5533f2f0d1353a11b	CHAOS	-1	-0.1122811208	-0.1751944338	-0.1118312248	0.0633632089999999	ok	0.0633632089999999	0.9928997282950125
STOmics0212	Visium	10	hybrid_hvg_svg_intersection	2000	cellcharter	clustering_eval	PAS	0.0407179465	2	24.8451256622	2912.44140625	488	cache_signature=14d26c0db57c6ab5533f2f0d1353a11b	PAS	-1	-0.0407179465	-0.8910629844	-0.00850812	0.8825548644	ok	0.8825548644	0.9635038819689723
STOmics0212	Visium	10	hybrid_hvg_svg_intersection	2000	cellcharter	integration_eval	bASW	0.7510739714	2	25.3594317744	2912.44140625	488	cache_signature=c79b6a04369825ba108a9b87489e3fef	bASW	1	0.7510739714	0.7068503737	0.9739813784	0.2671310046999999	ok	0.2671310046999999	0.16555022412941184
STOmics0212	Visium	10	hybrid_hvg_svg_intersection	2000	cellcharter	integration_eval	iLISI	0.0079718347	2	25.3594317744	2912.44140625	488	cache_signature=c79b6a04369825ba108a9b87489e3fef	iLISI	1	0.0079718347	0.0014062527	0.4076922063	0.4062859536	ok	0.4062859536	0.01616000243627423
STOmics0212	Visium	10	hybrid_hvg_svg_intersection	2000	cellcharter	integration_eval	dASW	0.4441287071	2	25.3594317744	2912.44140625	488	cache_signature=c79b6a04369825ba108a9b87489e3fef	dASW	1	0.4441287071	0.3437324315	0.4827909749	0.1390585434	ok	0.1390585434	0.721971287382261
STOmics0212	Visium	10	hybrid_hvg_svg_intersection	2000	cellcharter	integration_eval	dLISI	0.9315324039	2	25.3594317744	2912.44140625	488	cache_signature=c79b6a04369825ba108a9b87489e3fef	dLISI	1	0.9315324039	0.687384244	0.9384981886	0.2511139446	ok	0.2511139446	0.9722604624323201
STOmics0212	Visium	10	hybrid_hvg_svg_intersection	2000	cellcharter	integration_eval	ILL	0.4588974855	2	25.3594317744	2912.44140625	488	cache_signature=c79b6a04369825ba108a9b87489e3fef	ILL	1	0.4588974855	0.0396478794	0.5673981191	0.5277502397	ok	0.5277502397	0.7944091249268265
STOmics0212	Visium	10	hybrid_hvg_svg_intersection	2000	cellcharter	integration_eval	GC	0.6706706518	2	25.3594317744	2912.44140625	488	cache_signature=c79b6a04369825ba108a9b87489e3fef	GC	1	0.6706706518	0.4446001872	0.9779866342	0.533386447	ok	0.533386447	0.42383991170289326
STOmics0212	Visium	10	hybrid_hvg_svg_union	2000	cellcharter	clustering_eval	silhouette	0.1776313484	0	31.2812554073	2564.96484375	2000	cache_signature=8180cca3dba046fb06e2c9606c77dc0f	silhouette	1	0.1776313484	0.0385055691	0.7208960056	0.6823904365	ok	0.6823904365	0.20388002506831734
STOmics0212	Visium	10	hybrid_hvg_svg_union	2000	cellcharter	clustering_eval	ari	0.1021324885	0	31.2812554073	2564.96484375	2000	cache_signature=8180cca3dba046fb06e2c9606c77dc0f	ari	1	0.1021324885	0.0076496369	0.1688099933	0.1611603564	ok	0.1611603564	0.586266087458218
STOmics0212	Visium	10	hybrid_hvg_svg_union	2000	cellcharter	clustering_eval	nmi	0.2280933817	0	31.2812554073	2564.96484375	2000	cache_signature=8180cca3dba046fb06e2c9606c77dc0f	nmi	1	0.2280933817	0.0147818701	0.3051013896	0.2903195195	ok	0.2903195195	0.7347473982024139
STOmics0212	Visium	10	hybrid_hvg_svg_union	2000	cellcharter	clustering_eval	CHAOS	0.1137248187	0	31.2812554073	2564.96484375	2000	cache_signature=8180cca3dba046fb06e2c9606c77dc0f	CHAOS	-1	-0.1137248187	-0.1751944338	-0.1118312248	0.0633632089999999	ok	0.0633632089999999	0.970115246214883
STOmics0212	Visium	10	hybrid_hvg_svg_union	2000	cellcharter	clustering_eval	PAS	0.0792695325	0	31.2812554073	2564.96484375	2000	cache_signature=8180cca3dba046fb06e2c9606c77dc0f	PAS	-1	-0.0792695325	-0.8910629844	-0.00850812	0.8825548644	ok	0.8825548644	0.9198220809217263
STOmics0212	Visium	10	hybrid_hvg_svg_union	2000	cellcharter	integration_eval	bASW	0.7836364336	0	31.6842016652	2564.96484375	2000	cache_signature=b8209d31663cfdfe7c4b999a5bfa9276	bASW	1	0.7836364336	0.7068503737	0.9739813784	0.2671310046999999	ok	0.2671310046999999	0.287447202118055
STOmics0212	Visium	10	hybrid_hvg_svg_union	2000	cellcharter	integration_eval	iLISI	0.0109487008	0	31.6842016652	2564.96484375	2000	cache_signature=b8209d31663cfdfe7c4b999a5bfa9276	iLISI	1	0.0109487008	0.0014062527	0.4076922063	0.4062859536	ok	0.4062859536	0.02348702438626468
STOmics0212	Visium	10	hybrid_hvg_svg_union	2000	cellcharter	integration_eval	dASW	0.4365736619	0	31.6842016652	2564.96484375	2000	cache_signature=b8209d31663cfdfe7c4b999a5bfa9276	dASW	1	0.4365736619	0.3437324315	0.4827909749	0.1390585434	ok	0.1390585434	0.6676413266673122
STOmics0212	Visium	10	hybrid_hvg_svg_union	2000	cellcharter	integration_eval	dLISI	0.9310803463	0	31.6842016652	2564.96484375	2000	cache_signature=b8209d31663cfdfe7c4b999a5bfa9276	dLISI	1	0.9310803463	0.687384244	0.9384981886	0.2511139446	ok	0.2511139446	0.9704602533649979
STOmics0212	Visium	10	hybrid_hvg_svg_union	2000	cellcharter	integration_eval	ILL	0.5078760163	0	31.6842016652	2564.96484375	2000	cache_signature=b8209d31663cfdfe7c4b999a5bfa9276	ILL	1	0.5078760163	0.0396478794	0.5673981191	0.5277502397	ok	0.5277502397	0.8872153940965798
STOmics0212	Visium	10	hybrid_hvg_svg_union	2000	cellcharter	integration_eval	GC	0.8137518482	0	31.6842016652	2564.96484375	2000	cache_signature=b8209d31663cfdfe7c4b999a5bfa9276	GC	1	0.8137518482	0.4446001872	0.9779866342	0.533386447	ok	0.533386447	0.6920904403857115
STOmics0212	Visium	10	hybrid_hvg_svg_union	2000	cellcharter	clustering_eval	silhouette	0.171189189	1	30.765888432	2792.73828125	2000	cache_signature=415556cc697552d764a65d1cc694ba6d	silhouette	1	0.171189189	0.0385055691	0.7208960056	0.6823904365	ok	0.6823904365	0.19443944815601177
STOmics0212	Visium	10	hybrid_hvg_svg_union	2000	cellcharter	clustering_eval	ari	0.1188834368	1	30.765888432	2792.73828125	2000	cache_signature=415556cc697552d764a65d1cc694ba6d	ari	1	0.1188834368	0.0076496369	0.1688099933	0.1611603564	ok	0.1611603564	0.690205720468362
STOmics0212	Visium	10	hybrid_hvg_svg_union	2000	cellcharter	clustering_eval	nmi	0.2235821222	1	30.765888432	2792.73828125	2000	cache_signature=415556cc697552d764a65d1cc694ba6d	nmi	1	0.2235821222	0.0147818701	0.3051013896	0.2903195195	ok	0.2903195195	0.7192084516384024
STOmics0212	Visium	10	hybrid_hvg_svg_union	2000	cellcharter	clustering_eval	CHAOS	0.1138610147	1	30.765888432	2792.73828125	2000	cache_signature=415556cc697552d764a65d1cc694ba6d	CHAOS	-1	-0.1138610147	-0.1751944338	-0.1118312248	0.0633632089999999	ok	0.0633632089999999	0.9679657969974356
STOmics0212	Visium	10	hybrid_hvg_svg_union	2000	cellcharter	clustering_eval	PAS	0.0838111636	1	30.765888432	2792.73828125	2000	cache_signature=415556cc697552d764a65d1cc694ba6d	PAS	-1	-0.0838111636	-0.8910629844	-0.00850812	0.8825548644	ok	0.8825548644	0.9146760766525327
STOmics0212	Visium	10	hybrid_hvg_svg_union	2000	cellcharter	integration_eval	bASW	0.7799100406	1	31.1620404748	2792.73828125	2000	cache_signature=d67b109af37795efbb75b934003e740f	bASW	1	0.7799100406	0.7068503737	0.9739813784	0.2671310046999999	ok	0.2671310046999999	0.2734975185005173
STOmics0212	Visium	10	hybrid_hvg_svg_union	2000	cellcharter	integration_eval	iLISI	0.0112456507	1	31.1620404748	2792.73828125	2000	cache_signature=d67b109af37795efbb75b934003e740f	iLISI	1	0.0112456507	0.0014062527	0.4076922063	0.4062859536	ok	0.4062859536	0.024217913301741077
STOmics0212	Visium	10	hybrid_hvg_svg_union	2000	cellcharter	integration_eval	dASW	0.4341471419	1	31.1620404748	2792.73828125	2000	cache_signature=d67b109af37795efbb75b934003e740f	dASW	1	0.4341471419	0.3437324315	0.4827909749	0.1390585434	ok	0.1390585434	0.6501916976069806
STOmics0212	Visium	10	hybrid_hvg_svg_union	2000	cellcharter	integration_eval	dLISI	0.930076783	1	31.1620404748	2792.73828125	2000	cache_signature=d67b109af37795efbb75b934003e740f	dLISI	1	0.930076783	0.687384244	0.9384981886	0.2511139446	ok	0.2511139446	0.9664638074424161
STOmics0212	Visium	10	hybrid_hvg_svg_union	2000	cellcharter	integration_eval	ILL	0.4869961295	1	31.1620404748	2792.73828125	2000	cache_signature=d67b109af37795efbb75b934003e740f	ILL	1	0.4869961295	0.0396478794	0.5673981191	0.5277502397	ok	0.5277502397	0.847651438972904
STOmics0212	Visium	10	hybrid_hvg_svg_union	2000	cellcharter	integration_eval	GC	0.8064379436	1	31.1620404748	2792.73828125	2000	cache_signature=d67b109af37795efbb75b934003e740f	GC	1	0.8064379436	0.4446001872	0.9779866342	0.533386447	ok	0.533386447	0.6783782348335521
STOmics0212	Visium	10	hybrid_hvg_svg_union	2000	cellcharter	clustering_eval	silhouette	0.1814411581	2	29.8067107927	2912.44140625	2000	cache_signature=4a49d74cfe19e5dd60f0b4db9570ec9e	silhouette	1	0.1814411581	0.0385055691	0.7208960056	0.6823904365	ok	0.6823904365	0.2094630600820268
STOmics0212	Visium	10	hybrid_hvg_svg_union	2000	cellcharter	clustering_eval	ari	0.0993085658	2	29.8067107927	2912.44140625	2000	cache_signature=4a49d74cfe19e5dd60f0b4db9570ec9e	ari	1	0.0993085658	0.0076496369	0.1688099933	0.1611603564	ok	0.1611603564	0.5687436473055603
STOmics0212	Visium	10	hybrid_hvg_svg_union	2000	cellcharter	clustering_eval	nmi	0.2244566568	2	29.8067107927	2912.44140625	2000	cache_signature=4a49d74cfe19e5dd60f0b4db9570ec9e	nmi	1	0.2244566568	0.0147818701	0.3051013896	0.2903195195	ok	0.2903195195	0.7222207692445564
STOmics0212	Visium	10	hybrid_hvg_svg_union	2000	cellcharter	clustering_eval	CHAOS	0.1145307608	2	29.8067107927	2912.44140625	2000	cache_signature=4a49d74cfe19e5dd60f0b4db9570ec9e	CHAOS	-1	-0.1145307608	-0.1751944338	-0.1118312248	0.0633632089999999	ok	0.0633632089999999	0.9573958446454326
STOmics0212	Visium	10	hybrid_hvg_svg_union	2000	cellcharter	clustering_eval	PAS	0.077892968	2	29.8067107927	2912.44140625	2000	cache_signature=4a49d74cfe19e5dd60f0b4db9570ec9e	PAS	-1	-0.077892968	-0.8910629844	-0.00850812	0.8825548644	ok	0.8825548644	0.9213818304121286
STOmics0212	Visium	10	hybrid_hvg_svg_union	2000	cellcharter	integration_eval	bASW	0.7986811507	2	30.3457950735	2912.44140625	2000	cache_signature=07ad9bc45b8d6bb9c4ec2a68d6c26d31	bASW	1	0.7986811507	0.7068503737	0.9739813784	0.2671310046999999	ok	0.2671310046999999	0.34376682370932593
STOmics0212	Visium	10	hybrid_hvg_svg_union	2000	cellcharter	integration_eval	iLISI	0.0143041987	2	30.3457950735	2912.44140625	2000	cache_signature=07ad9bc45b8d6bb9c4ec2a68d6c26d31	iLISI	1	0.0143041987	0.0014062527	0.4076922063	0.4062859536	ok	0.4062859536	0.0317459805974449
STOmics0212	Visium	10	hybrid_hvg_svg_union	2000	cellcharter	integration_eval	dASW	0.4384103753	2	30.3457950735	2912.44140625	2000	cache_signature=07ad9bc45b8d6bb9c4ec2a68d6c26d31	dASW	1	0.4384103753	0.3437324315	0.4827909749	0.1390585434	ok	0.1390585434	0.680849529163125
STOmics0212	Visium	10	hybrid_hvg_svg_union	2000	cellcharter	integration_eval	dLISI	0.9291966221	2	30.3457950735	2912.44140625	2000	cache_signature=07ad9bc45b8d6bb9c4ec2a68d6c26d31	dLISI	1	0.9291966221	0.687384244	0.9384981886	0.2511139446	ok	0.2511139446	0.9629587814614735
STOmics0212	Visium	10	hybrid_hvg_svg_union	2000	cellcharter	integration_eval	ILL	0.4854368932	2	30.3457950735	2912.44140625	2000	cache_signature=07ad9bc45b8d6bb9c4ec2a68d6c26d31	ILL	1	0.4854368932	0.0396478794	0.5673981191	0.5277502397	ok	0.5277502397	0.844696942351763
STOmics0212	Visium	10	hybrid_hvg_svg_union	2000	cellcharter	integration_eval	GC	0.8635498981	2	30.3457950735	2912.44140625	2000	cache_signature=07ad9bc45b8d6bb9c4ec2a68d6c26d31	GC	1	0.8635498981	0.4446001872	0.9779866342	0.533386447	ok	0.533386447	0.785452486197123
STOmics0212	Visium	10	hybrid_hvg_svg_intersection	2000	scvi	clustering_eval	silhouette	0.2210862041	0	10.15092263	2592.6640625	488	cache_signature=88e42614bc9081e614b653a217027c37	silhouette	1	0.2210862041	0.0385055691	0.7208960056	0.6823904365	ok	0.6823904365	0.26756036608083383
STOmics0212	Visium	10	hybrid_hvg_svg_intersection	2000	scvi	clustering_eval	ari	0.1216994495	0	10.15092263	2592.6640625	488	cache_signature=88e42614bc9081e614b653a217027c37	ari	1	0.1216994495	0.0076496369	0.1688099933	0.1611603564	ok	0.1611603564	0.7076790790715823
STOmics0212	Visium	10	hybrid_hvg_svg_intersection	2000	scvi	clustering_eval	nmi	0.2189558025	0	10.15092263	2592.6640625	488	cache_signature=88e42614bc9081e614b653a217027c37	nmi	1	0.2189558025	0.0147818701	0.3051013896	0.2903195195	ok	0.2903195195	0.7032731824289202
STOmics0212	Visium	10	hybrid_hvg_svg_intersection	2000	scvi	clustering_eval	CHAOS	0.1234173671	0	10.15092263	2592.6640625	488	cache_signature=88e42614bc9081e614b653a217027c37	CHAOS	-1	-0.1234173671	-0.1751944338	-0.1118312248	0.0633632089999999	ok	0.0633632089999999	0.8171471665836886
STOmics0212	Visium	10	hybrid_hvg_svg_intersection	2000	scvi	clustering_eval	PAS	0.1897786507	0	10.15092263	2592.6640625	488	cache_signature=88e42614bc9081e614b653a217027c37	PAS	-1	-0.1897786507	-0.8910629844	-0.00850812	0.8825548644	ok	0.8825548644	0.7946070686231663
STOmics0212	Visium	10	hybrid_hvg_svg_intersection	2000	scvi	integration_eval	bASW	0.8569803774	0	10.4682439398	2592.6640625	488	cache_signature=a8db75fb25cf3089220562c33392af8d	bASW	1	0.8569803774	0.7068503737	0.9739813784	0.2671310046999999	ok	0.2671310046999999	0.5620089059620866
STOmics0212	Visium	10	hybrid_hvg_svg_intersection	2000	scvi	integration_eval	iLISI	0.070795347	0	10.4682439398	2592.6640625	488	cache_signature=a8db75fb25cf3089220562c33392af8d	iLISI	1	0.070795347	0.0014062527	0.4076922063	0.4062859536	ok	0.4062859536	0.17078880942144387
STOmics0212	Visium	10	hybrid_hvg_svg_intersection	2000	scvi	integration_eval	dASW	0.4369210675	0	10.4682439398	2592.6640625	488	cache_signature=a8db75fb25cf3089220562c33392af8d	dASW	1	0.4369210675	0.3437324315	0.4827909749	0.1390585434	ok	0.1390585434	0.6701395953209731
STOmics0212	Visium	10	hybrid_hvg_svg_intersection	2000	scvi	integration_eval	dLISI	0.8951539199	0	10.4682439398	2592.6640625	488	cache_signature=a8db75fb25cf3089220562c33392af8d	dLISI	1	0.8951539199	0.687384244	0.9384981886	0.2511139446	ok	0.2511139446	0.8273920280729804
STOmics0212	Visium	10	hybrid_hvg_svg_intersection	2000	scvi	integration_eval	ILL	0.2848793363	0	10.4682439398	2592.6640625	488	cache_signature=a8db75fb25cf3089220562c33392af8d	ILL	1	0.2848793363	0.0396478794	0.5673981191	0.5277502397	ok	0.5277502397	0.464673321682245
STOmics0212	Visium	10	hybrid_hvg_svg_intersection	2000	scvi	integration_eval	GC	0.9511965135	0	10.4682439398	2592.6640625	488	cache_signature=a8db75fb25cf3089220562c33392af8d	GC	1	0.9511965135	0.4446001872	0.9779866342	0.533386447	ok	0.533386447	0.949773525647906
STOmics0212	Visium	10	hybrid_hvg_svg_intersection	2000	scvi	clustering_eval	silhouette	0.2238954753	1	7.3472714154	2792.73828125	488	cache_signature=cca5b6c1ed3579148aebf5308eba1820	silhouette	1	0.2238954753	0.0385055691	0.7208960056	0.6823904365	ok	0.6823904365	0.2716771752413034
STOmics0212	Visium	10	hybrid_hvg_svg_intersection	2000	scvi	clustering_eval	ari	0.0981255241	1	7.3472714154	2792.73828125	488	cache_signature=cca5b6c1ed3579148aebf5308eba1820	ari	1	0.0981255241	0.0076496369	0.1688099933	0.1611603564	ok	0.1611603564	0.5614028736412002
STOmics0212	Visium	10	hybrid_hvg_svg_intersection	2000	scvi	clustering_eval	nmi	0.2095308429	1	7.3472714154	2792.73828125	488	cache_signature=cca5b6c1ed3579148aebf5308eba1820	nmi	1	0.2095308429	0.0147818701	0.3051013896	0.2903195195	ok	0.2903195195	0.6708090903960041
STOmics0212	Visium	10	hybrid_hvg_svg_intersection	2000	scvi	clustering_eval	CHAOS	0.122973525	1	7.3472714154	2792.73828125	488	cache_signature=cca5b6c1ed3579148aebf5308eba1820	CHAOS	-1	-0.122973525	-0.1751944338	-0.1118312248	0.0633632089999999	ok	0.0633632089999999	0.8241518954635026
STOmics0212	Visium	10	hybrid_hvg_svg_intersection	2000	scvi	clustering_eval	PAS	0.2308403274	1	7.3472714154	2792.73828125	488	cache_signature=cca5b6c1ed3579148aebf5308eba1820	PAS	-1	-0.2308403274	-0.8910629844	-0.00850812	0.8825548644	ok	0.8825548644	0.7480811489819942
STOmics0212	Visium	10	hybrid_hvg_svg_intersection	2000	scvi	integration_eval	bASW	0.8615983292	1	7.7887638686	2792.73828125	488	cache_signature=528bae6e6749577f86dd1fe82dd2767b	bASW	1	0.8615983292	0.7068503737	0.9739813784	0.2671310046999999	ok	0.2671310046999999	0.5792961235397923
STOmics0212	Visium	10	hybrid_hvg_svg_intersection	2000	scvi	integration_eval	iLISI	0.0735475663	1	7.7887638686	2792.73828125	488	cache_signature=528bae6e6749577f86dd1fe82dd2767b	iLISI	1	0.0735475663	0.0014062527	0.4076922063	0.4062859536	ok	0.4062859536	0.17756290356772994
STOmics0212	Visium	10	hybrid_hvg_svg_intersection	2000	scvi	integration_eval	dASW	0.4359643385	1	7.7887638686	2792.73828125	488	cache_signature=528bae6e6749577f86dd1fe82dd2767b	dASW	1	0.4359643385	0.3437324315	0.4827909749	0.1390585434	ok	0.1390585434	0.6632595505814854
STOmics0212	Visium	10	hybrid_hvg_svg_intersection	2000	scvi	integration_eval	dLISI	0.8938265685	1	7.7887638686	2792.73828125	488	cache_signature=528bae6e6749577f86dd1fe82dd2767b	dLISI	1	0.8938265685	0.687384244	0.9384981886	0.2511139446	ok	0.2511139446	0.8221061750626492
STOmics0212	Visium	10	hybrid_hvg_svg_intersection	2000	scvi	integration_eval	ILL	0.2694550622	1	7.7887638686	2792.73828125	488	cache_signature=528bae6e6749577f86dd1fe82dd2767b	ILL	1	0.2694550622	0.0396478794	0.5673981191	0.5277502397	ok	0.5277502397	0.4354468563209636
STOmics0212	Visium	10	hybrid_hvg_svg_intersection	2000	scvi	integration_eval	GC	0.9428283518	1	7.7887638686	2792.73828125	488	cache_signature=528bae6e6749577f86dd1fe82dd2767b	GC	1	0.9428283518	0.4446001872	0.9779866342	0.533386447	ok	0.533386447	0.9340847848726834
STOmics0212	Visium	10	hybrid_hvg_svg_intersection	2000	scvi	clustering_eval	silhouette	0.2268694937	2	8.0397070218	2912.44140625	488	cache_signature=21771ef320d6923642f493b5ad0fd761	silhouette	1	0.2268694937	0.0385055691	0.7208960056	0.6823904365	ok	0.6823904365	0.27603541099744006
STOmics0212	Visium	10	hybrid_hvg_svg_intersection	2000	scvi	clustering_eval	ari	0.101369727	2	8.0397070218	2912.44140625	488	cache_signature=21771ef320d6923642f493b5ad0fd761	ari	1	0.101369727	0.0076496369	0.1688099933	0.1611603564	ok	0.1611603564	0.581533152404967
STOmics0212	Visium	10	hybrid_hvg_svg_intersection	2000	scvi	clustering_eval	nmi	0.1986776717	2	8.0397070218	2912.44140625	488	cache_signature=21771ef320d6923642f493b5ad0fd761	nmi	1	0.1986776717	0.0147818701	0.3051013896	0.2903195195	ok	0.2903195195	0.6334255509815969
