dataset	fs_method	n_features	integration_method	Dataset	Integrator	Task	SeedSD	NSeeds
STOmics0224	Brennecke	2000	cellcharter	STOmics-0224	CellCharter	Core overall	0.017467770744819398	3
STOmics0224	Brennecke	2000	cellcharter	STOmics-0224	CellCharter	Integration	0.021206839650716316	3
STOmics0224	Brennecke	2000	scvi	STOmics-0224	scVI	Clustering	0.035016543801257204	3
STOmics0224	Brennecke	2000	scvi	STOmics-0224	scVI	Core overall	0.02075367010578673	3
STOmics0224	Brennecke	2000	scvi	STOmics-0224	scVI	Integration	0.017099102824673654	3
STOmics0224	TFs	2000	cellcharter	STOmics-0224	CellCharter	Clustering	0.024016212597040766	3
STOmics0224	TFs	2000	cellcharter	STOmics-0224	CellCharter	Core overall	0.011506737491749956	3
STOmics0224	TFs	2000	cellcharter	STOmics-0224	CellCharter	Integration	0.009913935372860776	3
STOmics0224	TFs	2000	scvi	STOmics-0224	scVI	Clustering	0.02578607403507041	3
STOmics0224	TFs	2000	scvi	STOmics-0224	scVI	Core overall	0.012966522361585546	3
STOmics0224	TFs	2000	scvi	STOmics-0224	scVI	Integration	0.004698468186796765	3
STOmics0224	all_features	all	cellcharter	STOmics-0224	CellCharter	Clustering	0.02838246652960046	3
STOmics0224	all_features	all	cellcharter	STOmics-0224	CellCharter	Core overall	0.02268600839729671	3
STOmics0224	all_features	all	cellcharter	STOmics-0224	CellCharter	Integration	0.02071179488306855	3
STOmics0224	all_features	all	scvi	STOmics-0224	scVI	Clustering	0.019660570955556074	3
STOmics0224	all_features	all	scvi	STOmics-0224	scVI	Core overall	0.012492480026591809	3
STOmics0224	all_features	all	scvi	STOmics-0224	scVI	Integration	0.04463257059301449	3
STOmics0224	anticor	2000	cellcharter	STOmics-0224	CellCharter	Clustering	0.020322960055177496	3
STOmics0224	anticor	2000	cellcharter	STOmics-0224	CellCharter	Core overall	0.011107597646341436	3
STOmics0224	anticor	2000	cellcharter	STOmics-0224	CellCharter	Integration	0.005408166592406431	3
STOmics0224	anticor	2000	scvi	STOmics-0224	scVI	Clustering	0.053896100655860764	3
STOmics0224	anticor	2000	scvi	STOmics-0224	scVI	Core overall	0.030715192909295225	3
STOmics0224	anticor	2000	scvi	STOmics-0224	scVI	Integration	0.008368620988274776	3
STOmics0224	dubstepr	2000	cellcharter	STOmics-0224	CellCharter	Clustering	0.004205367523253137	3
STOmics0224	dubstepr	2000	cellcharter	STOmics-0224	CellCharter	Core overall	0.0121275055842074	3
STOmics0224	dubstepr	2000	cellcharter	STOmics-0224	CellCharter	Integration	0.02100035813308464	3
STOmics0224	dubstepr	2000	scvi	STOmics-0224	scVI	Clustering	0.010767038996898468	3
STOmics0224	dubstepr	2000	scvi	STOmics-0224	scVI	Core overall	0.02738406021218833	3
STOmics0224	dubstepr	2000	scvi	STOmics-0224	scVI	Integration	0.044064110564547586	3
STOmics0224	hotspot	2000	cellcharter	STOmics-0224	CellCharter	Clustering	0.021794491101388532	3
STOmics0224	hotspot	2000	cellcharter	STOmics-0224	CellCharter	Core overall	0.012032337282602789	3
STOmics0224	hotspot	2000	cellcharter	STOmics-0224	CellCharter	Integration	0.013185414524380358	3
STOmics0224	hotspot	2000	scvi	STOmics-0224	scVI	Clustering	0.028781570962834235	3
STOmics0224	hotspot	2000	scvi	STOmics-0224	scVI	Core overall	0.018890899050401734	3
STOmics0224	hotspot	2000	scvi	STOmics-0224	scVI	Integration	0.009415882851241467	3
STOmics0224	morans_i	2000	cellcharter	STOmics-0224	CellCharter	Clustering	0.016968430532674002	3
STOmics0224	morans_i	2000	cellcharter	STOmics-0224	CellCharter	Core overall	0.017758226115974607	3
STOmics0224	morans_i	2000	cellcharter	STOmics-0224	CellCharter	Integration	0.021382644982436146	3
STOmics0224	morans_i	2000	scvi	STOmics-0224	scVI	Clustering	0.024892263745070937	3
STOmics0224	morans_i	2000	scvi	STOmics-0224	scVI	Core overall	0.028950738714704993	3
STOmics0224	morans_i	2000	scvi	STOmics-0224	scVI	Integration	0.033384360951433496	3
STOmics0224	nbumi	2000	cellcharter	STOmics-0224	CellCharter	Clustering	0.011924430370691583	3
STOmics0224	nbumi	2000	cellcharter	STOmics-0224	CellCharter	Core overall	0.004074806686993653	3
STOmics0224	nbumi	2000	cellcharter	STOmics-0224	CellCharter	Integration	0.020064989754259757	3
STOmics0224	nbumi	2000	scvi	STOmics-0224	scVI	Clustering	0.030017317548276693	3
STOmics0224	nbumi	2000	scvi	STOmics-0224	scVI	Core overall	0.02655180749871673	3
STOmics0224	nbumi	2000	scvi	STOmics-0224	scVI	Integration	0.031509890465733555	3
STOmics0224	nnsvg	2000	cellcharter	STOmics-0224	CellCharter	Clustering	0.010284859735194597	3
STOmics0224	nnsvg	2000	cellcharter	STOmics-0224	CellCharter	Core overall	0.0074870463440513315	3
STOmics0224	nnsvg	2000	cellcharter	STOmics-0224	CellCharter	Integration	0.01790072366139406	3
STOmics0224	nnsvg	2000	scvi	STOmics-0224	scVI	Clustering	0.023539041934482956	3
STOmics0224	nnsvg	2000	scvi	STOmics-0224	scVI	Core overall	0.011022508943935454	3
STOmics0224	nnsvg	2000	scvi	STOmics-0224	scVI	Integration	0.030584247449852827	3
STOmics0224	osca	2000	cellcharter	STOmics-0224	CellCharter	Clustering	0.016590669406239093	3
STOmics0224	osca	2000	cellcharter	STOmics-0224	CellCharter	Core overall	0.01461004162857201	3
STOmics0224	osca	2000	cellcharter	STOmics-0224	CellCharter	Integration	0.022226531398209397	3
STOmics0224	osca	2000	scvi	STOmics-0224	scVI	Clustering	0.021311005346733167	3
STOmics0224	osca	2000	scvi	STOmics-0224	scVI	Core overall	0.011009584681429591	3
STOmics0224	osca	2000	scvi	STOmics-0224	scVI	Integration	0.0019003469998617524	3
STOmics0224	random	500	cellcharter	STOmics-0224	CellCharter	Clustering	0.09382784126404035	3
STOmics0224	random	500	cellcharter	STOmics-0224	CellCharter	Core overall	0.0444399251738748	3
STOmics0224	random	500	cellcharter	STOmics-0224	CellCharter	Integration	0.00850984381246111	3
STOmics0224	random	500	scvi	STOmics-0224	scVI	Clustering	0.04250876373854619	3
STOmics0224	random	500	scvi	STOmics-0224	scVI	Core overall	0.020174598176413715	3
STOmics0224	random	500	scvi	STOmics-0224	scVI	Integration	0.006179853291163248	3
STOmics0224	scPNMF	2000	cellcharter	STOmics-0224	CellCharter	Clustering	0.041613100276607876	3
STOmics0224	scPNMF	2000	cellcharter	STOmics-0224	CellCharter	Core overall	0.02296185001292511	3
STOmics0224	scPNMF	2000	cellcharter	STOmics-0224	CellCharter	Integration	0.011924000708791065	3
STOmics0224	scPNMF	2000	scvi	STOmics-0224	scVI	Clustering	0.022230323937136656	3
STOmics0224	scPNMF	2000	scvi	STOmics-0224	scVI	Core overall	0.010423054657985275	3
STOmics0224	scPNMF	2000	scvi	STOmics-0224	scVI	Integration	0.0039817414332369285	3
STOmics0224	scanpy_cell_ranger	2000	cellcharter	STOmics-0224	CellCharter	Clustering	0.022311675614705827	3
STOmics0224	scanpy_cell_ranger	2000	cellcharter	STOmics-0224	CellCharter	Core overall	0.01653544145182298	3
STOmics0224	scanpy_cell_ranger	2000	cellcharter	STOmics-0224	CellCharter	Integration	0.017051335602193796	3
STOmics0224	scanpy_cell_ranger	2000	scvi	STOmics-0224	scVI	Clustering	0.027162463543140312	3
STOmics0224	scanpy_cell_ranger	2000	scvi	STOmics-0224	scVI	Core overall	0.01016346479161125	3
STOmics0224	scanpy_cell_ranger	2000	scvi	STOmics-0224	scVI	Integration	0.011549912358510906	3
STOmics0224	scanpy_cell_ranger_batch	2000	cellcharter	STOmics-0224	CellCharter	Clustering	0.022409818105065003	3
STOmics0224	scanpy_cell_ranger_batch	2000	cellcharter	STOmics-0224	CellCharter	Core overall	0.01030383994075492	3
STOmics0224	scanpy_cell_ranger_batch	2000	cellcharter	STOmics-0224	CellCharter	Integration	0.0024535444825361163	3
STOmics0224	scanpy_cell_ranger_batch	2000	scvi	STOmics-0224	scVI	Clustering	0.044847066560766674	3
STOmics0224	scanpy_cell_ranger_batch	2000	scvi	STOmics-0224	scVI	Core overall	0.023432795736292457	3
STOmics0224	scanpy_cell_ranger_batch	2000	scvi	STOmics-0224	scVI	Integration	0.006389596691145365	3
STOmics0224	scanpy_pearson	2000	cellcharter	STOmics-0224	CellCharter	Clustering	0.025139722530866396	3
STOmics0224	scanpy_pearson	2000	cellcharter	STOmics-0224	CellCharter	Core overall	0.009159423257395846	3
STOmics0224	scanpy_pearson	2000	cellcharter	STOmics-0224	CellCharter	Integration	0.03190813322861793	3
STOmics0224	scanpy_pearson	2000	scvi	STOmics-0224	scVI	Clustering	0.028838821165879387	3
STOmics0224	scanpy_pearson	2000	scvi	STOmics-0224	scVI	Core overall	0.016515983691238197	3
STOmics0224	scanpy_pearson	2000	scvi	STOmics-0224	scVI	Integration	0.018874750419798626	3
STOmics0224	scanpy_pearson_batch	2000	cellcharter	STOmics-0224	CellCharter	Clustering	0.03433450391964707	3
STOmics0224	scanpy_pearson_batch	2000	cellcharter	STOmics-0224	CellCharter	Core overall	0.016307702407948873	3
STOmics0224	scanpy_pearson_batch	2000	cellcharter	STOmics-0224	CellCharter	Integration	0.006010702694307397	3
STOmics0224	scanpy_pearson_batch	2000	scvi	STOmics-0224	scVI	Clustering	0.018703864222213165	3
STOmics0224	scanpy_pearson_batch	2000	scvi	STOmics-0224	scVI	Core overall	0.00748964438337263	3
STOmics0224	scanpy_pearson_batch	2000	scvi	STOmics-0224	scVI	Integration	0.010714886924397123	3
STOmics0224	scanpy_seurat	2000	cellcharter	STOmics-0224	CellCharter	Clustering	0.032949342113209025	3
STOmics0224	scanpy_seurat	2000	cellcharter	STOmics-0224	CellCharter	Core overall	0.008125505136568532	3
STOmics0224	scanpy_seurat	2000	cellcharter	STOmics-0224	CellCharter	Integration	0.016727724543313654	3
STOmics0224	scanpy_seurat	2000	scvi	STOmics-0224	scVI	Clustering	0.05353276392572368	3
STOmics0224	scanpy_seurat	2000	scvi	STOmics-0224	scVI	Core overall	0.026442052227223324	3
STOmics0224	scanpy_seurat	2000	scvi	STOmics-0224	scVI	Integration	0.009164782445185345	3
STOmics0224	scanpy_seurat_batch	2000	cellcharter	STOmics-0224	CellCharter	Clustering	0.01191499506303386	3
STOmics0224	scanpy_seurat_batch	2000	cellcharter	STOmics-0224	CellCharter	Core overall	0.012469989267439105	3
STOmics0224	scanpy_seurat_batch	2000	cellcharter	STOmics-0224	CellCharter	Integration	0.013027167724734147	3
STOmics0224	scanpy_seurat_batch	2000	scvi	STOmics-0224	scVI	Clustering	0.02258774143307644	3
STOmics0224	scanpy_seurat_batch	2000	scvi	STOmics-0224	scVI	Core overall	0.008225707331971251	3
STOmics0224	scanpy_seurat_batch	2000	scvi	STOmics-0224	scVI	Integration	0.014247398030035007	3
STOmics0224	scanpy_seurat_v3	2000	cellcharter	STOmics-0224	CellCharter	Clustering	0.04149789785941949	3
STOmics0224	scanpy_seurat_v3	2000	cellcharter	STOmics-0224	CellCharter	Core overall	0.02204445376666564	3
STOmics0224	scanpy_seurat_v3	2000	cellcharter	STOmics-0224	CellCharter	Integration	0.004152449301730505	3
STOmics0224	scanpy_seurat_v3	2000	scvi	STOmics-0224	scVI	Clustering	0.029645218824958193	3
STOmics0224	scanpy_seurat_v3	2000	scvi	STOmics-0224	scVI	Core overall	0.01901731810511448	3
STOmics0224	scanpy_seurat_v3	2000	scvi	STOmics-0224	scVI	Integration	0.06741569991638886	3
STOmics0224	scanpy_seurat_v3_batch	2000	cellcharter	STOmics-0224	CellCharter	Clustering	0.020494185370161587	3
STOmics0224	scanpy_seurat_v3_batch	2000	cellcharter	STOmics-0224	CellCharter	Core overall	0.013658515265557626	3
STOmics0224	scanpy_seurat_v3_batch	2000	cellcharter	STOmics-0224	CellCharter	Integration	0.010259863847940765	3
STOmics0224	scanpy_seurat_v3_batch	2000	scvi	STOmics-0224	scVI	Clustering	0.036196672562912695	3
STOmics0224	scanpy_seurat_v3_batch	2000	scvi	STOmics-0224	scVI	Core overall	0.01736700199706852	3
STOmics0224	scanpy_seurat_v3_batch	2000	scvi	STOmics-0224	scVI	Integration	0.008627035831667839	3
STOmics0224	scry	2000	cellcharter	STOmics-0224	CellCharter	Clustering	0.01764349602889977	3
STOmics0224	scry	2000	cellcharter	STOmics-0224	CellCharter	Core overall	0.018461157791341123	3
STOmics0224	scry	2000	cellcharter	STOmics-0224	CellCharter	Integration	0.020173712588886467	3
STOmics0224	scry	2000	scvi	STOmics-0224	scVI	Clustering	0.014517092052839551	3
STOmics0224	scry	2000	scvi	STOmics-0224	scVI	Core overall	0.007666085744258185	3
STOmics0224	scry	2000	scvi	STOmics-0224	scVI	Integration	0.00817020988381533	3
STOmics0224	scsegindex	500	cellcharter	STOmics-0224	CellCharter	Clustering	0.014958069243958967	3
STOmics0224	scsegindex	500	cellcharter	STOmics-0224	CellCharter	Core overall	0.006295276331278511	3
STOmics0224	scsegindex	500	cellcharter	STOmics-0224	CellCharter	Integration	0.006595643663363963	3
STOmics0224	scsegindex	500	scvi	STOmics-0224	scVI	Clustering	0.010211544435106544	3
STOmics0224	scsegindex	500	scvi	STOmics-0224	scVI	Core overall	0.005029110417136522	3
STOmics0224	scsegindex	500	scvi	STOmics-0224	scVI	Integration	2.2068690624735032e-4	3
STOmics0224	seurat_disp	2000	cellcharter	STOmics-0224	CellCharter	Clustering	0.03761318014807428	3
STOmics0224	seurat_disp	2000	cellcharter	STOmics-0224	CellCharter	Core overall	0.010138669384193211	3
STOmics0224	seurat_disp	2000	cellcharter	STOmics-0224	CellCharter	Integration	0.018352746942797007	3
STOmics0224	seurat_disp	2000	scvi	STOmics-0224	scVI	Clustering	0.025695815616973677	3
STOmics0224	seurat_disp	2000	scvi	STOmics-0224	scVI	Core overall	0.014810543927938307	3
STOmics0224	seurat_disp	2000	scvi	STOmics-0224	scVI	Integration	0.019930388949788	3
STOmics0224	seurat_mvp	2000	cellcharter	STOmics-0224	CellCharter	Clustering	0.02394883452321988	3
STOmics0224	seurat_mvp	2000	cellcharter	STOmics-0224	CellCharter	Core overall	0.011317139184620116	3
STOmics0224	seurat_mvp	2000	cellcharter	STOmics-0224	CellCharter	Integration	0.010335487186717712	3
STOmics0224	seurat_mvp	2000	scvi	STOmics-0224	scVI	Clustering	0.029035659027763682	3
STOmics0224	seurat_mvp	2000	scvi	STOmics-0224	scVI	Core overall	0.012869539733892986	3
STOmics0224	seurat_mvp	2000	scvi	STOmics-0224	scVI	Integration	0.0034917027905106398	3
STOmics0224	seurat_sct	2000	cellcharter	STOmics-0224	CellCharter	Clustering	0.015276170930968789	3
STOmics0224	seurat_sct	2000	cellcharter	STOmics-0224	CellCharter	Core overall	0.014387554977127842	3
STOmics0224	seurat_sct	2000	cellcharter	STOmics-0224	CellCharter	Integration	0.023435393893302164	3
STOmics0224	seurat_sct	2000	scvi	STOmics-0224	scVI	Clustering	0.012843612319874121	3
STOmics0224	seurat_sct	2000	scvi	STOmics-0224	scVI	Core overall	0.009187393895643055	3
STOmics0224	seurat_sct	2000	scvi	STOmics-0224	scVI	Integration	0.006780340264757816	3
STOmics0224	seurat_vst	2000	cellcharter	STOmics-0224	CellCharter	Clustering	0.0024919044869525183	3
STOmics0224	seurat_vst	2000	cellcharter	STOmics-0224	CellCharter	Core overall	0.014166613108679636	3
STOmics0224	seurat_vst	2000	cellcharter	STOmics-0224	CellCharter	Integration	0.02628365402454983	3
STOmics0224	seurat_vst	2000	scvi	STOmics-0224	scVI	Clustering	0.051396904405311916	3
STOmics0224	seurat_vst	2000	scvi	STOmics-0224	scVI	Core overall	0.024779848431388807	3
STOmics0224	seurat_vst	2000	scvi	STOmics-0224	scVI	Integration	0.06863261479086252	3
STOmics0224	singleCellHaystack	2000	cellcharter	STOmics-0224	CellCharter	Clustering	0.021823225116910275	3
STOmics0224	singleCellHaystack	2000	cellcharter	STOmics-0224	CellCharter	Core overall	0.012618030482103144	3
STOmics0224	singleCellHaystack	2000	cellcharter	STOmics-0224	CellCharter	Integration	0.005342754924327297	3
STOmics0224	singleCellHaystack	2000	scvi	STOmics-0224	scVI	Clustering	0.015178710331563424	3
STOmics0224	singleCellHaystack	2000	scvi	STOmics-0224	scVI	Core overall	0.01936212622863244	3
STOmics0224	singleCellHaystack	2000	scvi	STOmics-0224	scVI	Integration	0.02740242528067779	3
STOmics0224	somde	2000	cellcharter	STOmics-0224	CellCharter	Clustering	0.020509286719329025	3
STOmics0224	somde	2000	cellcharter	STOmics-0224	CellCharter	Core overall	0.01804295248130535	3
STOmics0224	somde	2000	cellcharter	STOmics-0224	CellCharter	Integration	0.016333483601221076	3
STOmics0224	somde	2000	scvi	STOmics-0224	scVI	Clustering	0.02407422008475765	3
STOmics0224	somde	2000	scvi	STOmics-0224	scVI	Core overall	0.025758260229552705	3
STOmics0224	somde	2000	scvi	STOmics-0224	scVI	Integration	0.03345207444570505	3
STOmics0224	sparkx	2000	cellcharter	STOmics-0224	CellCharter	Clustering	0.030046492885459294	3
STOmics0224	sparkx	2000	cellcharter	STOmics-0224	CellCharter	Core overall	0.014823224625497745	3
STOmics0224	sparkx	2000	cellcharter	STOmics-0224	CellCharter	Integration	0.004247517405572857	3
STOmics0224	sparkx	2000	scvi	STOmics-0224	scVI	Clustering	0.0405648655518343	3
STOmics0224	sparkx	2000	scvi	STOmics-0224	scVI	Core overall	0.00775164353769868	3
STOmics0224	sparkx	2000	scvi	STOmics-0224	scVI	Integration	0.03508926173354951	3
STOmics0224	spatialde	2000	cellcharter	STOmics-0224	CellCharter	Clustering	0.014636739294676085	3
STOmics0224	spatialde	2000	cellcharter	STOmics-0224	CellCharter	Core overall	0.004843906918583841	3
STOmics0224	spatialde	2000	cellcharter	STOmics-0224	CellCharter	Integration	0.012570940090527808	3
STOmics0224	spatialde	2000	scvi	STOmics-0224	scVI	Clustering	0.01809151482945134	3
STOmics0224	spatialde	2000	scvi	STOmics-0224	scVI	Core overall	0.019966494994353455	3
STOmics0224	spatialde	2000	scvi	STOmics-0224	scVI	Integration	0.02695856895138753	3
STOmics0224	statistic_mean	2000	cellcharter	STOmics-0224	CellCharter	Clustering	0.026691735172502572	3
STOmics0224	statistic_mean	2000	cellcharter	STOmics-0224	CellCharter	Core overall	0.01439584733892636	3
STOmics0224	statistic_mean	2000	cellcharter	STOmics-0224	CellCharter	Integration	0.011744513032885302	3
STOmics0224	statistic_mean	2000	scvi	STOmics-0224	scVI	Clustering	0.024293298979976972	3
STOmics0224	statistic_mean	2000	scvi	STOmics-0224	scVI	Core overall	0.008516655145895075	3
STOmics0224	statistic_mean	2000	scvi	STOmics-0224	scVI	Integration	0.007978521230177298	3
STOmics0224	statistic_variance	2000	cellcharter	STOmics-0224	CellCharter	Clustering	0.013438802734274514	3
STOmics0224	statistic_variance	2000	cellcharter	STOmics-0224	CellCharter	Core overall	0.00669344211781761	3
STOmics0224	statistic_variance	2000	cellcharter	STOmics-0224	CellCharter	Integration	0.015382429857683864	3
STOmics0224	statistic_variance	2000	scvi	STOmics-0224	scVI	Clustering	0.018546716331305	3
STOmics0224	statistic_variance	2000	scvi	STOmics-0224	scVI	Core overall	0.0188274247151111	3
STOmics0224	statistic_variance	2000	scvi	STOmics-0224	scVI	Integration	0.019431946763871142	3
STOmics0224	triku	2000	cellcharter	STOmics-0224	CellCharter	Clustering	0.014387268302518992	3
STOmics0224	triku	2000	cellcharter	STOmics-0224	CellCharter	Core overall	0.009002390908067991	3
STOmics0224	triku	2000	cellcharter	STOmics-0224	CellCharter	Integration	0.010658729458620729	3
STOmics0224	triku	2000	scvi	STOmics-0224	scVI	Clustering	0.05564463026414797	3
STOmics0224	triku	2000	scvi	STOmics-0224	scVI	Core overall	0.029969474639946148	3
STOmics0224	triku	2000	scvi	STOmics-0224	scVI	Integration	0.005493732071738341	3
STOmics0224	wilcoxon	2000	cellcharter	STOmics-0224	CellCharter	Clustering	0.028008944364148265	3
STOmics0224	wilcoxon	2000	cellcharter	STOmics-0224	CellCharter	Core overall	0.014497196809928559	3
STOmics0224	wilcoxon	2000	cellcharter	STOmics-0224	CellCharter	Integration	0.009773610799155449	3
STOmics0224	wilcoxon	2000	scvi	STOmics-0224	scVI	Clustering	0.0920541836038411	3
STOmics0224	wilcoxon	2000	scvi	STOmics-0224	scVI	Core overall	0.04277004272933472	3
STOmics0224	wilcoxon	2000	scvi	STOmics-0224	scVI	Integration	0.007300302294424122	3
